Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
The Chase - live,3k3Vm7ZlYtMCQ5dVwzJlUV,Gene Ammons,338mC0yGyX0C9of8QMJ5hK,0.384,0.588,5,-15.506,0,0.0799,0.56,0.000205,0.683,0.672,124.084,audio_features,3k3Vm7ZlYtMCQ5dVwzJlUV,spotify:track:3k3Vm7ZlYtMCQ5dVwzJlUV,https://api.spotify.com/v1/tracks/3k3Vm7ZlYtMCQ5dVwzJlUV,https://api.spotify.com/v1/audio-analysis/3k3Vm7ZlYtMCQ5dVwzJlUV,629027,4,jazz
Blue Train - Remastered 2003/Rudy Van Gelder Edition,6ZgaUtMlUzUf7SqbUUnfbu,John Coltrane,2hGh5VOeeqimQFxqXvfCUf,0.506,0.493,8,-7.759,1,0.0427,0.798,0.00355,0.307,0.584,134.77,audio_features,6ZgaUtMlUzUf7SqbUUnfbu,spotify:track:6ZgaUtMlUzUf7SqbUUnfbu,https://api.spotify.com/v1/tracks/6ZgaUtMlUzUf7SqbUUnfbu,https://api.spotify.com/v1/audio-analysis/6ZgaUtMlUzUf7SqbUUnfbu,644013,4,jazz
You'd Be So Nice To Come Home To,34uYwtE0rgpkSnk1selBHa,Lee Konitz,4YNvbaOaqp5pzC5US5t48k,0.589,0.473,7,-11.957,1,0.0564,0.307,0.00463,0.0776,0.627,121.556,audio_features,34uYwtE0rgpkSnk1selBHa,spotify:track:34uYwtE0rgpkSnk1selBHa,https://api.spotify.com/v1/tracks/34uYwtE0rgpkSnk1selBHa,https://api.spotify.com/v1/audio-analysis/34uYwtE0rgpkSnk1selBHa,643766,4,jazz
Stella by Starlight,4PRQX3sLgS0qOzbE5tTPuW,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.515,0.214,7,-19.971,1,0.0586,0.476,0.0168,0.597,0.231,139.864,audio_features,4PRQX3sLgS0qOzbE5tTPuW,spotify:track:4PRQX3sLgS0qOzbE5tTPuW,https://api.spotify.com/v1/tracks/4PRQX3sLgS0qOzbE5tTPuW,https://api.spotify.com/v1/audio-analysis/4PRQX3sLgS0qOzbE5tTPuW,652147,4,jazz
Concierto De Aranjuez,00fr11cphsVQMwqXzAgAmn,The Modern Jazz Quartet,7wBFjZMHsC6nfV0HOSd6uI,0.425,0.153,11,-20.637,0,0.0327,0.767,0.0407,0.934,0.0698,140.796,audio_features,00fr11cphsVQMwqXzAgAmn,spotify:track:00fr11cphsVQMwqXzAgAmn,https://api.spotify.com/v1/tracks/00fr11cphsVQMwqXzAgAmn,https://api.spotify.com/v1/audio-analysis/00fr11cphsVQMwqXzAgAmn,652067,4,jazz
I Want to Talk About You,1HJ4zRmHuAlbtGiyZOI8I4,John Coltrane,2hGh5VOeeqimQFxqXvfCUf,0.509,0.274,5,-6.844,0,0.0362,0.961,0.853,0.0832,0.187,66.781,audio_features,1HJ4zRmHuAlbtGiyZOI8I4,spotify:track:1HJ4zRmHuAlbtGiyZOI8I4,https://api.spotify.com/v1/tracks/1HJ4zRmHuAlbtGiyZOI8I4,https://api.spotify.com/v1/audio-analysis/1HJ4zRmHuAlbtGiyZOI8I4,654053,4,jazz
You'd Be so Nice to Come Home to,07ZGrucHQEy9B9Ql9nTsoF,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.502,0.48,0,-12.21,1,0.0692,0.816,0.837,0.742,0.384,144.596,audio_features,07ZGrucHQEy9B9Ql9nTsoF,spotify:track:07ZGrucHQEy9B9Ql9nTsoF,https://api.spotify.com/v1/tracks/07ZGrucHQEy9B9Ql9nTsoF,https://api.spotify.com/v1/audio-analysis/07ZGrucHQEy9B9Ql9nTsoF,656640,4,jazz
I'm a Fool to Want You,3h2n6OZIxdlySLDD5jxlle,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.398,0.0756,5,-21.655,0,0.0362,0.819,0.246,0.587,0.116,60.606,audio_features,3h2n6OZIxdlySLDD5jxlle,spotify:track:3h2n6OZIxdlySLDD5jxlle,https://api.spotify.com/v1/tracks/3h2n6OZIxdlySLDD5jxlle,https://api.spotify.com/v1/audio-analysis/3h2n6OZIxdlySLDD5jxlle,684053,4,jazz
Fontessa,6Idvhn4u9xtUTl9IipiiiR,The Modern Jazz Quartet,7wBFjZMHsC6nfV0HOSd6uI,0.437,0.0344,5,-25.61,1,0.0381,0.98,0.622,0.109,0.0882,98.436,audio_features,6Idvhn4u9xtUTl9IipiiiR,spotify:track:6Idvhn4u9xtUTl9IipiiiR,https://api.spotify.com/v1/tracks/6Idvhn4u9xtUTl9IipiiiR,https://api.spotify.com/v1/audio-analysis/6Idvhn4u9xtUTl9IipiiiR,683880,4,jazz
"Well, You Needn't",7kyVr98xvHWhoitiv6tEAX,Thelonious Monk Septet,56koGOp6EpWHZYOfuTTxRB,0.463,0.299,5,-14.538,0,0.0351,0.704,0.00202,0.115,0.491,89.918,audio_features,7kyVr98xvHWhoitiv6tEAX,spotify:track:7kyVr98xvHWhoitiv6tEAX,https://api.spotify.com/v1/tracks/7kyVr98xvHWhoitiv6tEAX,https://api.spotify.com/v1/audio-analysis/7kyVr98xvHWhoitiv6tEAX,683667,4,jazz
What Is This Thing Called Love?,2aFiHagj7p0Eek1OXIQs3G,Lee Konitz,4YNvbaOaqp5pzC5US5t48k,0.51,0.089,5,-20.038,1,0.0711,0.957,0.838,0.0727,0.197,90.742,audio_features,2aFiHagj7p0Eek1OXIQs3G,spotify:track:2aFiHagj7p0Eek1OXIQs3G,https://api.spotify.com/v1/tracks/2aFiHagj7p0Eek1OXIQs3G,https://api.spotify.com/v1/audio-analysis/2aFiHagj7p0Eek1OXIQs3G,692707,4,jazz
"All Blues (feat. John Coltrane, Cannonball Adderley & Bill Evans)",5o3DSHw1ORhM3lWxqGRvEf,Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,0.499,0.149,0,-18.305,1,0.0314,0.771,0.00469,0.115,0.363,139.815,audio_features,5o3DSHw1ORhM3lWxqGRvEf,spotify:track:5o3DSHw1ORhM3lWxqGRvEf,https://api.spotify.com/v1/tracks/5o3DSHw1ORhM3lWxqGRvEf,https://api.spotify.com/v1/audio-analysis/5o3DSHw1ORhM3lWxqGRvEf,692747,3,jazz
Blue Greens,1f85BDF22bfGaqrtaOVsvZ,Teddy Charles,2LQeYKxQ99Y844Y2fxCGQn,0.537,0.266,0,-15.764,1,0.0395,0.687,0.00398,0.0869,0.266,128.232,audio_features,1f85BDF22bfGaqrtaOVsvZ,spotify:track:1f85BDF22bfGaqrtaOVsvZ,https://api.spotify.com/v1/tracks/1f85BDF22bfGaqrtaOVsvZ,https://api.spotify.com/v1/audio-analysis/1f85BDF22bfGaqrtaOVsvZ,699896,4,jazz
My Funny Valentine,6itwpXSddTqd1q5F9JJF1L,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.427,0.115,3,-23.321,1,0.0414,0.9,0.25,0.745,0.142,108.856,audio_features,6itwpXSddTqd1q5F9JJF1L,spotify:track:6itwpXSddTqd1q5F9JJF1L,https://api.spotify.com/v1/tracks/6itwpXSddTqd1q5F9JJF1L,https://api.spotify.com/v1/audio-analysis/6itwpXSddTqd1q5F9JJF1L,705667,4,jazz
Balcony Rock - Live,5KGWa1WHiVmDLrE5F9kKLj,The Dave Brubeck Quartet,4iRZAbYvBqnxrbs6K25aJ7,0.583,0.2,1,-16.406,1,0.0493,0.987,0.371,0.979,0.241,100.803,audio_features,5KGWa1WHiVmDLrE5F9kKLj,spotify:track:5KGWa1WHiVmDLrE5F9kKLj,https://api.spotify.com/v1/tracks/5KGWa1WHiVmDLrE5F9kKLj,https://api.spotify.com/v1/audio-analysis/5KGWa1WHiVmDLrE5F9kKLj,715227,4,jazz
Summertime - Live At The Black Hawk / 1959,2OXYAasnfho2WbWRfHF6Y1,Shelly Manne and His Men,0jiF8voCldfvNjfCEr6JDF,0.597,0.19,9,-21.9,1,0.0593,0.717,0.203,0.704,0.225,125.517,audio_features,2OXYAasnfho2WbWRfHF6Y1,spotify:track:2OXYAasnfho2WbWRfHF6Y1,https://api.spotify.com/v1/tracks/2OXYAasnfho2WbWRfHF6Y1,https://api.spotify.com/v1/audio-analysis/2OXYAasnfho2WbWRfHF6Y1,721067,4,jazz
A Night In Tunisia,3UnVdcQBnVJLcefXeefzux,Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,0.352,0.471,0,-15.059,1,0.116,0.567,0.0175,0.719,0.589,173.581,audio_features,3UnVdcQBnVJLcefXeefzux,spotify:track:3UnVdcQBnVJLcefXeefzux,https://api.spotify.com/v1/tracks/3UnVdcQBnVJLcefXeefzux,https://api.spotify.com/v1/audio-analysis/3UnVdcQBnVJLcefXeefzux,722293,4,jazz
Good Bait,5XhQJ4pkazp0yRQSukWDV3,John Coltrane,2hGh5VOeeqimQFxqXvfCUf,0.516,0.561,10,-6.047,1,0.0434,0.709,2.9e-06,0.158,0.579,126.978,audio_features,5XhQJ4pkazp0yRQSukWDV3,spotify:track:5XhQJ4pkazp0yRQSukWDV3,https://api.spotify.com/v1/tracks/5XhQJ4pkazp0yRQSukWDV3,https://api.spotify.com/v1/audio-analysis/5XhQJ4pkazp0yRQSukWDV3,727427,4,jazz
"Darn That Dream - Live At The Tiffany Club, Los Angeles, CA., 1954",6VQDwRTDemiSXkRiNawCYL,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.566,0.145,7,-17.548,1,0.0444,0.989,0.799,0.106,0.285,131.726,audio_features,6VQDwRTDemiSXkRiNawCYL,spotify:track:6VQDwRTDemiSXkRiNawCYL,https://api.spotify.com/v1/tracks/6VQDwRTDemiSXkRiNawCYL,https://api.spotify.com/v1/audio-analysis/6VQDwRTDemiSXkRiNawCYL,727267,4,jazz
I'll Remember April,58lCLCUPe13yWlzR7YCzzr,Stan Getz,0FMucZsEnCxs5pqBjHjIc8,0.476,0.337,7,-14.73,1,0.0331,0.617,0.00121,0.266,0.549,106.064,audio_features,58lCLCUPe13yWlzR7YCzzr,spotify:track:58lCLCUPe13yWlzR7YCzzr,https://api.spotify.com/v1/tracks/58lCLCUPe13yWlzR7YCzzr,https://api.spotify.com/v1/audio-analysis/58lCLCUPe13yWlzR7YCzzr,740427,4,jazz
Traneing In,58UMAHUGcYx2jNzS2n7j9T,John Coltrane,2hGh5VOeeqimQFxqXvfCUf,0.426,0.565,0,-7.093,0,0.0342,0.819,0.831,0.12,0.442,162.328,audio_features,58UMAHUGcYx2jNzS2n7j9T,spotify:track:58UMAHUGcYx2jNzS2n7j9T,https://api.spotify.com/v1/tracks/58UMAHUGcYx2jNzS2n7j9T,https://api.spotify.com/v1/audio-analysis/58UMAHUGcYx2jNzS2n7j9T,752827,4,jazz
My Funny Valentine,2HMWjNvAJyV6S6kg365eh2,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.44,0.0971,8,-19.782,1,0.0414,0.711,0.211,0.473,0.15,132.298,audio_features,2HMWjNvAJyV6S6kg365eh2,spotify:track:2HMWjNvAJyV6S6kg365eh2,https://api.spotify.com/v1/tracks/2HMWjNvAJyV6S6kg365eh2,https://api.spotify.com/v1/audio-analysis/2HMWjNvAJyV6S6kg365eh2,794520,4,jazz
You Can't Go Home Again,7EN1v19OpvulICYs03r0Fw,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.499,0.123,1,-23.334,1,0.0563,0.942,0.824,0.692,0.224,104.743,audio_features,7EN1v19OpvulICYs03r0Fw,spotify:track:7EN1v19OpvulICYs03r0Fw,https://api.spotify.com/v1/tracks/7EN1v19OpvulICYs03r0Fw,https://api.spotify.com/v1/audio-analysis/7EN1v19OpvulICYs03r0Fw,806537,4,jazz
Walkin',5zLAlluytdj4CrPtt5r5Fk,Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,0.589,0.196,5,-14.445,1,0.0546,0.846,0.245,0.215,0.486,126.21,audio_features,5zLAlluytdj4CrPtt5r5Fk,spotify:track:5zLAlluytdj4CrPtt5r5Fk,https://api.spotify.com/v1/tracks/5zLAlluytdj4CrPtt5r5Fk,https://api.spotify.com/v1/audio-analysis/5zLAlluytdj4CrPtt5r5Fk,809973,4,jazz
Alone Together,0WPsKGOE4ciegBCQNKvMgK,Lee Konitz,4YNvbaOaqp5pzC5US5t48k,0.549,0.0639,2,-20.35,0,0.0579,0.984,0.646,0.103,0.278,114.89,audio_features,0WPsKGOE4ciegBCQNKvMgK,spotify:track:0WPsKGOE4ciegBCQNKvMgK,https://api.spotify.com/v1/tracks/0WPsKGOE4ciegBCQNKvMgK,https://api.spotify.com/v1/audio-analysis/0WPsKGOE4ciegBCQNKvMgK,825267,3,jazz
Arborway,6uhWTnByYdwkBELFQXMvr9,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.362,0.325,8,-18.941,1,0.036,0.675,0.256,0.688,0.294,142.969,audio_features,6uhWTnByYdwkBELFQXMvr9,spotify:track:6uhWTnByYdwkBELFQXMvr9,https://api.spotify.com/v1/tracks/6uhWTnByYdwkBELFQXMvr9,https://api.spotify.com/v1/audio-analysis/6uhWTnByYdwkBELFQXMvr9,841947,4,jazz
How Deep Is The Ocean,6OkDQI3XFhWc4Ui18hi66h,Al Cohn,4yPUoMbYxVJ6XNJWZVJV7Y,0.533,0.129,3,-12.095,1,0.0441,0.936,0.0552,0.0908,0.319,100.863,audio_features,6OkDQI3XFhWc4Ui18hi66h,spotify:track:6OkDQI3XFhWc4Ui18hi66h,https://api.spotify.com/v1/tracks/6OkDQI3XFhWc4Ui18hi66h,https://api.spotify.com/v1/audio-analysis/6OkDQI3XFhWc4Ui18hi66h,903453,4,jazz
Conception,5GusmGsCz6OuC1EKcpJjpp,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.571,0.112,0,-18.939,1,0.116,0.962,0.506,0.644,0.648,141.192,audio_features,5GusmGsCz6OuC1EKcpJjpp,spotify:track:5GusmGsCz6OuC1EKcpJjpp,https://api.spotify.com/v1/tracks/5GusmGsCz6OuC1EKcpJjpp,https://api.spotify.com/v1/audio-analysis/5GusmGsCz6OuC1EKcpJjpp,919800,4,jazz
The Touch Of Your Lips,4hb0pRyoHjLOJmDAdfWPSi,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.365,0.0259,10,-29.597,1,0.0631,0.958,0.562,0.567,0.218,85.596,audio_features,4hb0pRyoHjLOJmDAdfWPSi,spotify:track:4hb0pRyoHjLOJmDAdfWPSi,https://api.spotify.com/v1/tracks/4hb0pRyoHjLOJmDAdfWPSi,https://api.spotify.com/v1/audio-analysis/4hb0pRyoHjLOJmDAdfWPSi,946827,4,jazz
Portrait in Black and White,7pcKGpYtSpKncLyhvkRRmV,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.444,0.201,7,-19.577,0,0.041,0.794,0.383,0.667,0.168,93.156,audio_features,7pcKGpYtSpKncLyhvkRRmV,spotify:track:7pcKGpYtSpKncLyhvkRRmV,https://api.spotify.com/v1/tracks/7pcKGpYtSpKncLyhvkRRmV,https://api.spotify.com/v1/audio-analysis/7pcKGpYtSpKncLyhvkRRmV,948387,4,jazz
Old Devil Moon,689zlWfomO5CcjQFgkFhwu,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.61,0.188,8,-13.53,1,0.206,0.943,0.793,0.969,0.661,138.562,audio_features,689zlWfomO5CcjQFgkFhwu,spotify:track:689zlWfomO5CcjQFgkFhwu,https://api.spotify.com/v1/tracks/689zlWfomO5CcjQFgkFhwu,https://api.spotify.com/v1/audio-analysis/689zlWfomO5CcjQFgkFhwu,961680,4,jazz
In Your Own Sweet Way,2AC2dHdNjAxqnIV6JLNSzp,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.477,0.0986,8,-15.252,1,0.0622,0.974,0.789,0.678,0.314,53.15,audio_features,2AC2dHdNjAxqnIV6JLNSzp,spotify:track:2AC2dHdNjAxqnIV6JLNSzp,https://api.spotify.com/v1/tracks/2AC2dHdNjAxqnIV6JLNSzp,https://api.spotify.com/v1/audio-analysis/2AC2dHdNjAxqnIV6JLNSzp,963493,4,jazz
Beuatiful Black Eyes - Live,62T1bBXMjqVDiMtqEYKGVx,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.524,0.215,0,-20.224,1,0.0387,0.652,0.899,0.7,0.576,126.693,audio_features,62T1bBXMjqVDiMtqEYKGVx,spotify:track:62T1bBXMjqVDiMtqEYKGVx,https://api.spotify.com/v1/tracks/62T1bBXMjqVDiMtqEYKGVx,https://api.spotify.com/v1/audio-analysis/62T1bBXMjqVDiMtqEYKGVx,1030933,4,jazz
There'll Never Be Another You,1nVx1OibEVRhtyhKrJCEh5,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.517,0.141,5,-18.829,0,0.076,0.98,0.558,0.167,0.532,97.534,audio_features,1nVx1OibEVRhtyhKrJCEh5,spotify:track:1nVx1OibEVRhtyhKrJCEh5,https://api.spotify.com/v1/tracks/1nVx1OibEVRhtyhKrJCEh5,https://api.spotify.com/v1/audio-analysis/1nVx1OibEVRhtyhKrJCEh5,1033067,4,jazz
An Afternoon At Home,77qWNUiuGqpAkWaqn2kQ2V,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.619,0.135,9,-16.949,0,0.122,0.987,0.852,0.694,0.668,105.092,audio_features,77qWNUiuGqpAkWaqn2kQ2V,spotify:track:77qWNUiuGqpAkWaqn2kQ2V,https://api.spotify.com/v1/tracks/77qWNUiuGqpAkWaqn2kQ2V,https://api.spotify.com/v1/audio-analysis/77qWNUiuGqpAkWaqn2kQ2V,1043787,4,jazz
Love for Sale,6CvH6ov2tCjmTjihH6n3Az,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.457,0.565,8,-14.743,1,0.0594,0.414,0.661,0.701,0.816,104.23,audio_features,6CvH6ov2tCjmTjihH6n3Az,spotify:track:6CvH6ov2tCjmTjihH6n3Az,https://api.spotify.com/v1/tracks/6CvH6ov2tCjmTjihH6n3Az,https://api.spotify.com/v1/audio-analysis/6CvH6ov2tCjmTjihH6n3Az,1087338,4,jazz
Down,4LTZkWnZO9uOO4sFE9M2Xe,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.514,0.0779,3,-18.912,1,0.167,0.981,0.793,0.921,0.528,77.22,audio_features,4LTZkWnZO9uOO4sFE9M2Xe,spotify:track:4LTZkWnZO9uOO4sFE9M2Xe,https://api.spotify.com/v1/tracks/4LTZkWnZO9uOO4sFE9M2Xe,https://api.spotify.com/v1/audio-analysis/4LTZkWnZO9uOO4sFE9M2Xe,1205640,4,jazz
Doodlin',6BgJS216mX79uBc3XkWd77,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.54,0.125,0,-17.254,1,0.132,0.972,0.849,0.672,0.51,68.888,audio_features,6BgJS216mX79uBc3XkWd77,spotify:track:6BgJS216mX79uBc3XkWd77,https://api.spotify.com/v1/tracks/6BgJS216mX79uBc3XkWd77,https://api.spotify.com/v1/audio-analysis/6BgJS216mX79uBc3XkWd77,1374893,4,jazz
Just Friends,3GVe2ch1EvFsDc8Xo6Qx1z,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.497,0.0973,7,-20.115,1,0.191,0.96,0.814,0.932,0.338,78.024,audio_features,3GVe2ch1EvFsDc8Xo6Qx1z,spotify:track:3GVe2ch1EvFsDc8Xo6Qx1z,https://api.spotify.com/v1/tracks/3GVe2ch1EvFsDc8Xo6Qx1z,https://api.spotify.com/v1/audio-analysis/3GVe2ch1EvFsDc8Xo6Qx1z,1494360,4,jazz
Black Eyes,5tAptHDmV4Sebl3uv6BzRF,Chet Baker Quartet,3UcvB0rDa44LfjsOO5Btfc,0.559,0.433,9,-16.457,0,0.0399,0.604,0.781,0.674,0.628,118.873,audio_features,5tAptHDmV4Sebl3uv6BzRF,spotify:track:5tAptHDmV4Sebl3uv6BzRF,https://api.spotify.com/v1/tracks/5tAptHDmV4Sebl3uv6BzRF,https://api.spotify.com/v1/audio-analysis/5tAptHDmV4Sebl3uv6BzRF,1671012,4,jazz
The song is you,4ermT9wQdRAtzMsTLyfnxZ,Lee Konitz,4YNvbaOaqp5pzC5US5t48k,0.608,0.0134,7,-20.369,1,0.113,0.992,0.0102,0.0781,0.799,139.696,audio_features,4ermT9wQdRAtzMsTLyfnxZ,spotify:track:4ermT9wQdRAtzMsTLyfnxZ,https://api.spotify.com/v1/tracks/4ermT9wQdRAtzMsTLyfnxZ,https://api.spotify.com/v1/audio-analysis/4ermT9wQdRAtzMsTLyfnxZ,2325333,3,jazz
Skating In Central Park,1cpANF6zMBoFoxkoIjZHjv,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,audio_features,1cpANF6zMBoFoxkoIjZHjv,spotify:track:1cpANF6zMBoFoxkoIjZHjv,https://api.spotify.com/v1/tracks/1cpANF6zMBoFoxkoIjZHjv,https://api.spotify.com/v1/audio-analysis/1cpANF6zMBoFoxkoIjZHjv,324200,3,jazz
All Across The City,4IHEsg1VgH9dZE4QswwhaE,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.305,0.0208,2,-28.031,0,0.0431,0.994,0.961,0.0884,0.0795,82.955,audio_features,4IHEsg1VgH9dZE4QswwhaE,spotify:track:4IHEsg1VgH9dZE4QswwhaE,https://api.spotify.com/v1/tracks/4IHEsg1VgH9dZE4QswwhaE,https://api.spotify.com/v1/audio-analysis/4IHEsg1VgH9dZE4QswwhaE,290000,4,jazz
Young One for Debra,4DE2IwQUZMrEqCZ95D1iIk,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.28,0.0141,2,-28.998,1,0.0547,0.996,0.953,0.11,0.13,74.142,audio_features,4DE2IwQUZMrEqCZ95D1iIk,spotify:track:4DE2IwQUZMrEqCZ95D1iIk,https://api.spotify.com/v1/tracks/4DE2IwQUZMrEqCZ95D1iIk,https://api.spotify.com/v1/audio-analysis/4DE2IwQUZMrEqCZ95D1iIk,265024,3,jazz
Dream Gypsy,1mee9jicUVtzLghXPgvhrX,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.421,0.0273,2,-27.402,0,0.0447,0.995,0.948,0.0936,0.177,127.412,audio_features,1mee9jicUVtzLghXPgvhrX,spotify:track:1mee9jicUVtzLghXPgvhrX,https://api.spotify.com/v1/tracks/1mee9jicUVtzLghXPgvhrX,https://api.spotify.com/v1/audio-analysis/1mee9jicUVtzLghXPgvhrX,274907,3,jazz
Angel Face,2gePqIl6YIoKbDlATyIYgN,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.333,0.0291,6,-26.464,0,0.0476,0.995,0.945,0.0957,0.0901,64.133,audio_features,2gePqIl6YIoKbDlATyIYgN,spotify:track:2gePqIl6YIoKbDlATyIYgN,https://api.spotify.com/v1/tracks/2gePqIl6YIoKbDlATyIYgN,https://api.spotify.com/v1/audio-analysis/2gePqIl6YIoKbDlATyIYgN,394333,4,jazz
I'm Gettin' Sentimental Over You,31GLMZhcOpPTLl4wPXpm1h,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.581,0.0916,4,-22.2,0,0.0452,0.995,0.939,0.118,0.226,78.737,audio_features,31GLMZhcOpPTLl4wPXpm1h,spotify:track:31GLMZhcOpPTLl4wPXpm1h,https://api.spotify.com/v1/tracks/31GLMZhcOpPTLl4wPXpm1h,https://api.spotify.com/v1/audio-analysis/31GLMZhcOpPTLl4wPXpm1h,257173,4,jazz
Concierto De Aranjuez,0QVvZNHwBOPAGXgUfkfL5P,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.516,0.165,2,-22.397,0,0.0354,0.928,0.878,0.109,0.228,130.431,audio_features,0QVvZNHwBOPAGXgUfkfL5P,spotify:track:0QVvZNHwBOPAGXgUfkfL5P,https://api.spotify.com/v1/tracks/0QVvZNHwBOPAGXgUfkfL5P,https://api.spotify.com/v1/audio-analysis/0QVvZNHwBOPAGXgUfkfL5P,1160400,4,jazz
My Funny Valentine,5jIvud0zWXDpINxFqXfbpv,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.529,0.133,0,-21.195,0,0.0575,0.992,0.922,0.11,0.585,115.924,audio_features,5jIvud0zWXDpINxFqXfbpv,spotify:track:5jIvud0zWXDpINxFqXfbpv,https://api.spotify.com/v1/tracks/5jIvud0zWXDpINxFqXfbpv,https://api.spotify.com/v1/audio-analysis/5jIvud0zWXDpINxFqXfbpv,324133,4,jazz
My Man's Gone Now,4vpKK6lG3OxTsFBAAhWAp2,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.463,0.0403,4,-24.027,0,0.0538,0.993,0.95,0.101,0.152,62.546,audio_features,4vpKK6lG3OxTsFBAAhWAp2,spotify:track:4vpKK6lG3OxTsFBAAhWAp2,https://api.spotify.com/v1/tracks/4vpKK6lG3OxTsFBAAhWAp2,https://api.spotify.com/v1/audio-analysis/4vpKK6lG3OxTsFBAAhWAp2,404067,3,jazz
Unfinished Business,0wyfyrAXVWHongjyewYRBa,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.473,0.027,5,-26.876,1,0.0486,0.983,0.82,0.105,0.226,110.0,audio_features,0wyfyrAXVWHongjyewYRBa,spotify:track:0wyfyrAXVWHongjyewYRBa,https://api.spotify.com/v1/tracks/0wyfyrAXVWHongjyewYRBa,https://api.spotify.com/v1/audio-analysis/0wyfyrAXVWHongjyewYRBa,156213,4,jazz
What Is There To Say,7o6IYC4h6NMKoG9r6mZsE4,Chico Hamilton,31NF3yc9DoAdh2bgR6mY04,0.498,0.0187,4,-31.981,0,0.0425,0.987,0.896,0.12,0.0877,102.422,audio_features,7o6IYC4h6NMKoG9r6mZsE4,spotify:track:7o6IYC4h6NMKoG9r6mZsE4,https://api.spotify.com/v1/tracks/7o6IYC4h6NMKoG9r6mZsE4,https://api.spotify.com/v1/audio-analysis/7o6IYC4h6NMKoG9r6mZsE4,173120,4,jazz
I've Got You Under My Skin,5FErvwdyT17PjrsQcnz7x4,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.493,0.138,3,-19.837,1,0.0608,0.993,0.953,0.115,0.541,109.061,audio_features,5FErvwdyT17PjrsQcnz7x4,spotify:track:5FErvwdyT17PjrsQcnz7x4,https://api.spotify.com/v1/tracks/5FErvwdyT17PjrsQcnz7x4,https://api.spotify.com/v1/audio-analysis/5FErvwdyT17PjrsQcnz7x4,201467,4,jazz
It's Nice to Be with You,5xDEtEob5w9Axv8EE7sHsN,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.529,0.124,7,-22.648,1,0.0397,0.899,0.47,0.218,0.4,131.441,audio_features,5xDEtEob5w9Axv8EE7sHsN,spotify:track:5xDEtEob5w9Axv8EE7sHsN,https://api.spotify.com/v1/tracks/5xDEtEob5w9Axv8EE7sHsN,https://api.spotify.com/v1/audio-analysis/5xDEtEob5w9Axv8EE7sHsN,282167,4,jazz
"Softly, As In A Morning Sunrise - Live",1F3c3fKTo8cdilSyYDNApX,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.445,0.0518,0,-31.608,0,0.0391,0.991,0.942,0.113,0.19,104.78,audio_features,1F3c3fKTo8cdilSyYDNApX,spotify:track:1F3c3fKTo8cdilSyYDNApX,https://api.spotify.com/v1/tracks/1F3c3fKTo8cdilSyYDNApX,https://api.spotify.com/v1/audio-analysis/1F3c3fKTo8cdilSyYDNApX,173267,4,jazz
