Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
"Whatever Will Be, Will Be (Que Sera, Sera) - Single Version",3Dnv944x31XU4FFMlkfnWN,Doris Day,3ESG6pj6a0LvUKklENalT6,0.396,0.32,9,-13.211,1,0.0413,0.864,0.0,0.599,0.713,175.75,audio_features,3Dnv944x31XU4FFMlkfnWN,spotify:track:3Dnv944x31XU4FFMlkfnWN,https://api.spotify.com/v1/tracks/3Dnv944x31XU4FFMlkfnWN,https://api.spotify.com/v1/audio-analysis/3Dnv944x31XU4FFMlkfnWN,124640,4,blues
Fly Me to the Moon (In Other Words) (with Mort Garson & his Orchestra),6GUd1v7a528govcoj2bRXC,Doris Day,3ESG6pj6a0LvUKklENalT6,0.463,0.229,5,-15.82,1,0.0271,0.707,0.0677,0.143,0.424,104.366,audio_features,6GUd1v7a528govcoj2bRXC,spotify:track:6GUd1v7a528govcoj2bRXC,https://api.spotify.com/v1/tracks/6GUd1v7a528govcoj2bRXC,https://api.spotify.com/v1/audio-analysis/6GUd1v7a528govcoj2bRXC,152013,4,blues
Move Over Darling,3cjOGPcrFpBseML7Xll49c,Doris Day,3ESG6pj6a0LvUKklENalT6,0.433,0.434,2,-10.189,1,0.0276,0.485,0.0,0.17,0.516,106.335,audio_features,3cjOGPcrFpBseML7Xll49c,spotify:track:3cjOGPcrFpBseML7Xll49c,https://api.spotify.com/v1/tracks/3cjOGPcrFpBseML7Xll49c,https://api.spotify.com/v1/audio-analysis/3cjOGPcrFpBseML7Xll49c,157867,4,blues
Whatcha See Is Whatcha Get,14MN0kzWGgODPoRql1eWT8,The Dramatics,2W8UTum7bU7ue6m0r14H97,0.641,0.74,6,-8.425,1,0.118,0.249,0.0,0.281,0.914,152.939,audio_features,14MN0kzWGgODPoRql1eWT8,spotify:track:14MN0kzWGgODPoRql1eWT8,https://api.spotify.com/v1/tracks/14MN0kzWGgODPoRql1eWT8,https://api.spotify.com/v1/audio-analysis/14MN0kzWGgODPoRql1eWT8,214973,4,blues
Whatcha See Is Whatcha Get,31zVbdSArgEhIEukaexolt,The Dramatics,2W8UTum7bU7ue6m0r14H97,0.652,0.72,6,-9.528,1,0.134,0.198,0.0,0.0752,0.921,153.334,audio_features,31zVbdSArgEhIEukaexolt,spotify:track:31zVbdSArgEhIEukaexolt,https://api.spotify.com/v1/tracks/31zVbdSArgEhIEukaexolt,https://api.spotify.com/v1/audio-analysis/31zVbdSArgEhIEukaexolt,240067,4,blues
Big Bird,3hUm2BrDaSXnnUUByahrM9,Eddie Floyd,6Bfy6QzadCXS92y0T8dDZF,0.538,0.687,4,-8.426,0,0.0332,0.00116,0.00645,0.206,0.634,115.071,audio_features,3hUm2BrDaSXnnUUByahrM9,spotify:track:3hUm2BrDaSXnnUUByahrM9,https://api.spotify.com/v1/tracks/3hUm2BrDaSXnnUUByahrM9,https://api.spotify.com/v1/audio-analysis/3hUm2BrDaSXnnUUByahrM9,180013,4,blues
Tell Him - Single Version,7rGOWzo4evAQQ2FzrSKp0B,The Exciters,2GF1B0GIaFrLFLdfH6ufRO,0.708,0.616,5,-10.827,1,0.198,0.445,0.0,0.299,0.908,177.061,audio_features,7rGOWzo4evAQQ2FzrSKp0B,spotify:track:7rGOWzo4evAQQ2FzrSKp0B,https://api.spotify.com/v1/tracks/7rGOWzo4evAQQ2FzrSKp0B,https://api.spotify.com/v1/audio-analysis/7rGOWzo4evAQQ2FzrSKp0B,156160,4,blues
"Reach Out, I'll Be There",3zA42VIIrkVc2OkgUENTa5,Four Tops,7fIvjotigTGWqjIz6EP1i4,0.619,0.472,3,-11.999,0,0.0296,0.293,0.0,0.168,0.777,119.569,audio_features,3zA42VIIrkVc2OkgUENTa5,spotify:track:3zA42VIIrkVc2OkgUENTa5,https://api.spotify.com/v1/tracks/3zA42VIIrkVc2OkgUENTa5,https://api.spotify.com/v1/audio-analysis/3zA42VIIrkVc2OkgUENTa5,174800,4,blues
Loco in Acapulco,7gfAYm7X5HMSuKcO4dy8Wi,Four Tops,7fIvjotigTGWqjIz6EP1i4,0.818,0.705,4,-9.609,1,0.0329,0.413,0.0,0.0269,0.965,123.436,audio_features,7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/tracks/7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/audio-analysis/7gfAYm7X5HMSuKcO4dy8Wi,274067,4,blues
Standing In The Shadows Of Love - Single Version (Mono),0he08fEYpHoqJIqQmaa26j,Four Tops,7fIvjotigTGWqjIz6EP1i4,0.642,0.964,1,-1.92,1,0.0357,0.154,8.44e-06,0.27,0.923,113.978,audio_features,0he08fEYpHoqJIqQmaa26j,spotify:track:0he08fEYpHoqJIqQmaa26j,https://api.spotify.com/v1/tracks/0he08fEYpHoqJIqQmaa26j,https://api.spotify.com/v1/audio-analysis/0he08fEYpHoqJIqQmaa26j,157880,4,blues
Baby I Need Your Loving - Single Version / Mono,7AiTdHi9d7OHi1m4MgpUtW,Four Tops,7fIvjotigTGWqjIz6EP1i4,0.534,0.786,0,-2.97,0,0.0349,0.546,0.0,0.347,0.795,121.547,audio_features,7AiTdHi9d7OHi1m4MgpUtW,spotify:track:7AiTdHi9d7OHi1m4MgpUtW,https://api.spotify.com/v1/tracks/7AiTdHi9d7OHi1m4MgpUtW,https://api.spotify.com/v1/audio-analysis/7AiTdHi9d7OHi1m4MgpUtW,165667,4,blues
"River Deep, Mountain High - Single Version (Mono)",2KKkcWrlHqrvQSeT7duWVe,Four Tops,7fIvjotigTGWqjIz6EP1i4,0.518,0.913,3,-3.528,1,0.0887,0.0595,0.00148,0.0506,0.816,145.314,audio_features,2KKkcWrlHqrvQSeT7duWVe,spotify:track:2KKkcWrlHqrvQSeT7duWVe,https://api.spotify.com/v1/tracks/2KKkcWrlHqrvQSeT7duWVe,https://api.spotify.com/v1/audio-analysis/2KKkcWrlHqrvQSeT7duWVe,195893,4,blues
Band Of Gold - Re-Recorded,0YgoNapnyIXuruBrzvoCSu,Freda Payne,0701Axu6yvUIoctaKMbDIZ,0.631,0.746,7,-5.439,1,0.0277,0.451,0.0,0.424,0.93,108.875,audio_features,0YgoNapnyIXuruBrzvoCSu,spotify:track:0YgoNapnyIXuruBrzvoCSu,https://api.spotify.com/v1/tracks/0YgoNapnyIXuruBrzvoCSu,https://api.spotify.com/v1/audio-analysis/0YgoNapnyIXuruBrzvoCSu,182533,4,blues
(You) Got What I Need,0paX6B3a9OdUUrXav1hys7,Freddie Scott,3uuQLSmKyXSXIStTYGKLrT,0.404,0.509,0,-10.731,1,0.0823,0.559,0.0,0.14,0.808,188.927,audio_features,0paX6B3a9OdUUrXav1hys7,spotify:track:0paX6B3a9OdUUrXav1hys7,https://api.spotify.com/v1/tracks/0paX6B3a9OdUUrXav1hys7,https://api.spotify.com/v1/audio-analysis/0paX6B3a9OdUUrXav1hys7,179733,4,blues
As Long As I Have You,4DRb1U1KCTCTKYdT557S2S,Garnet Mimms,4ZCIgBrYKaZyj4j1H0Lr4E,0.571,0.597,3,-10.545,1,0.0414,0.248,0.0,0.491,0.725,88.156,audio_features,4DRb1U1KCTCTKYdT557S2S,spotify:track:4DRb1U1KCTCTKYdT557S2S,https://api.spotify.com/v1/tracks/4DRb1U1KCTCTKYdT557S2S,https://api.spotify.com/v1/audio-analysis/4DRb1U1KCTCTKYdT557S2S,165667,4,blues
For Your Precious Love,171cWdP8aG0KMv3OIuNZ49,Garnet Mimms & The Enchanters,1ktvF9yU9iWgY0aGlKfTS4,0.57,0.314,2,-10.041,1,0.0272,0.803,1.27e-06,0.245,0.395,83.731,audio_features,171cWdP8aG0KMv3OIuNZ49,spotify:track:171cWdP8aG0KMv3OIuNZ49,https://api.spotify.com/v1/tracks/171cWdP8aG0KMv3OIuNZ49,https://api.spotify.com/v1/audio-analysis/171cWdP8aG0KMv3OIuNZ49,184640,3,blues
Best Thing That Ever Happened to Me,3tUxHKtt2WdENsjoeAV8JY,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,0.494,0.675,1,-7.423,0,0.0478,0.172,0.000201,0.199,0.497,92.856,audio_features,3tUxHKtt2WdENsjoeAV8JY,spotify:track:3tUxHKtt2WdENsjoeAV8JY,https://api.spotify.com/v1/tracks/3tUxHKtt2WdENsjoeAV8JY,https://api.spotify.com/v1/audio-analysis/3tUxHKtt2WdENsjoeAV8JY,225360,4,blues
Help Me Make It Through The Night,2SCX6lkD5a8UUJJrBv0CEP,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,0.347,0.171,7,-14.614,1,0.0332,0.644,8.95e-06,0.107,0.257,60.485,audio_features,2SCX6lkD5a8UUJJrBv0CEP,spotify:track:2SCX6lkD5a8UUJJrBv0CEP,https://api.spotify.com/v1/tracks/2SCX6lkD5a8UUJJrBv0CEP,https://api.spotify.com/v1/audio-analysis/2SCX6lkD5a8UUJJrBv0CEP,262440,4,blues
The Way We Were / Try to Remember,6lW9hLfFSpbsiDZ4fCkA0B,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,0.283,0.284,7,-12.182,1,0.0455,0.423,6.94e-06,0.712,0.188,141.329,audio_features,6lW9hLfFSpbsiDZ4fCkA0B,spotify:track:6lW9hLfFSpbsiDZ4fCkA0B,https://api.spotify.com/v1/tracks/6lW9hLfFSpbsiDZ4fCkA0B,https://api.spotify.com/v1/audio-analysis/6lW9hLfFSpbsiDZ4fCkA0B,277307,5,blues
If I Were Your Woman,7CC1qB3BQZLfyrbgl7TvGd,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,0.437,0.613,6,-9.354,1,0.0359,0.469,0.135,0.289,0.762,74.606,audio_features,7CC1qB3BQZLfyrbgl7TvGd,spotify:track:7CC1qB3BQZLfyrbgl7TvGd,https://api.spotify.com/v1/tracks/7CC1qB3BQZLfyrbgl7TvGd,https://api.spotify.com/v1/audio-analysis/7CC1qB3BQZLfyrbgl7TvGd,194933,4,blues
All This Love That I'm Givin',0F6HIKLZvEB57r7tTYVECI,Gwen McCrae,742YR9ZgF0tCO5juBfvPAU,0.747,0.746,11,-7.666,1,0.127,0.339,1.04e-06,0.441,0.855,112.618,audio_features,0F6HIKLZvEB57r7tTYVECI,spotify:track:0F6HIKLZvEB57r7tTYVECI,https://api.spotify.com/v1/tracks/0F6HIKLZvEB57r7tTYVECI,https://api.spotify.com/v1/audio-analysis/0F6HIKLZvEB57r7tTYVECI,233373,4,blues
Rockin' Chair,7Fv1ofVT92zx0XNJEEmmRW,Gwen McCrae,742YR9ZgF0tCO5juBfvPAU,0.592,0.785,9,-5.914,0,0.0419,0.208,0.00101,0.0146,0.664,90.884,audio_features,7Fv1ofVT92zx0XNJEEmmRW,spotify:track:7Fv1ofVT92zx0XNJEEmmRW,https://api.spotify.com/v1/tracks/7Fv1ofVT92zx0XNJEEmmRW,https://api.spotify.com/v1/audio-analysis/7Fv1ofVT92zx0XNJEEmmRW,204800,4,blues
Want Ads,33DD0rBPXY5YdJ9yNte4GB,Honey Cone,0CXNdUUhv5Cw42dr0wWrjd,0.647,0.757,1,-10.098,1,0.235,0.497,0.00205,0.151,0.946,191.037,audio_features,33DD0rBPXY5YdJ9yNte4GB,spotify:track:33DD0rBPXY5YdJ9yNte4GB,https://api.spotify.com/v1/tracks/33DD0rBPXY5YdJ9yNte4GB,https://api.spotify.com/v1/audio-analysis/33DD0rBPXY5YdJ9yNte4GB,164533,4,blues
Girls It Ain't Easy,6SRhsVysCvd4dJ1z9V95EV,Honey Cone,0CXNdUUhv5Cw42dr0wWrjd,0.727,0.444,8,-12.816,1,0.0319,0.427,2.66e-06,0.183,0.894,111.834,audio_features,6SRhsVysCvd4dJ1z9V95EV,spotify:track:6SRhsVysCvd4dJ1z9V95EV,https://api.spotify.com/v1/tracks/6SRhsVysCvd4dJ1z9V95EV,https://api.spotify.com/v1/audio-analysis/6SRhsVysCvd4dJ1z9V95EV,194627,4,blues
It's All Right,6yJeBJVnxWxLwgu0uOxelI,The Impressions,1b1N51wmSK0ckxFAMPSSHO,0.51,0.509,1,-8.768,1,0.188,0.364,0.0,0.339,0.652,164.896,audio_features,6yJeBJVnxWxLwgu0uOxelI,spotify:track:6yJeBJVnxWxLwgu0uOxelI,https://api.spotify.com/v1/tracks/6yJeBJVnxWxLwgu0uOxelI,https://api.spotify.com/v1/audio-analysis/6yJeBJVnxWxLwgu0uOxelI,166333,3,blues
Keep On Pushing - Single Version,0iaLLSPP73jydbaZlUSLpG,The Impressions,1b1N51wmSK0ckxFAMPSSHO,0.627,0.482,6,-9.144,0,0.0435,0.477,0.0,0.439,0.644,66.709,audio_features,0iaLLSPP73jydbaZlUSLpG,spotify:track:0iaLLSPP73jydbaZlUSLpG,https://api.spotify.com/v1/tracks/0iaLLSPP73jydbaZlUSLpG,https://api.spotify.com/v1/audio-analysis/0iaLLSPP73jydbaZlUSLpG,151027,3,blues
Never Give You Up,5Y9Vo3RovfbDT1HEtwok8Z,Jerry Butler,0U2mUJuJkthantMGmsJygP,0.425,0.507,0,-8.695,1,0.0332,0.793,2.03e-06,0.294,0.814,167.847,audio_features,5Y9Vo3RovfbDT1HEtwok8Z,spotify:track:5Y9Vo3RovfbDT1HEtwok8Z,https://api.spotify.com/v1/tracks/5Y9Vo3RovfbDT1HEtwok8Z,https://api.spotify.com/v1/audio-analysis/5Y9Vo3RovfbDT1HEtwok8Z,176000,4,blues
Only The Strong Survive,4pahDC9CyMqKp7VT60oNl1,Jerry Butler,0U2mUJuJkthantMGmsJygP,0.404,0.433,7,-10.903,1,0.0433,0.63,0.0,0.316,0.824,122.298,audio_features,4pahDC9CyMqKp7VT60oNl1,spotify:track:4pahDC9CyMqKp7VT60oNl1,https://api.spotify.com/v1/tracks/4pahDC9CyMqKp7VT60oNl1,https://api.spotify.com/v1/audio-analysis/4pahDC9CyMqKp7VT60oNl1,155733,4,blues
He Will Break Your Heart,1MmRs3WyxB2F1aDvHMGbHe,Jerry Butler,0U2mUJuJkthantMGmsJygP,0.638,0.592,8,-9.017,0,0.0446,0.84,0.0,0.238,0.719,133.618,audio_features,1MmRs3WyxB2F1aDvHMGbHe,spotify:track:1MmRs3WyxB2F1aDvHMGbHe,https://api.spotify.com/v1/tracks/1MmRs3WyxB2F1aDvHMGbHe,https://api.spotify.com/v1/audio-analysis/1MmRs3WyxB2F1aDvHMGbHe,162333,4,blues
Lonely Teardrops,4xPNaHofsEWeDnD63eIUXp,Jackie Wilson,4VnomLtKTm9Ahe1tZfmZju,0.591,0.582,7,-4.554,1,0.129,0.596,0.0,0.784,0.906,137.221,audio_features,4xPNaHofsEWeDnD63eIUXp,spotify:track:4xPNaHofsEWeDnD63eIUXp,https://api.spotify.com/v1/tracks/4xPNaHofsEWeDnD63eIUXp,https://api.spotify.com/v1/audio-analysis/4xPNaHofsEWeDnD63eIUXp,164347,4,blues
To Be Loved,6tyUPSrcXZ2ukpNVtwbHPY,Jackie Wilson,4VnomLtKTm9Ahe1tZfmZju,0.364,0.415,5,-6.438,1,0.0296,0.688,0.0,0.324,0.364,104.337,audio_features,6tyUPSrcXZ2ukpNVtwbHPY,spotify:track:6tyUPSrcXZ2ukpNVtwbHPY,https://api.spotify.com/v1/tracks/6tyUPSrcXZ2ukpNVtwbHPY,https://api.spotify.com/v1/audio-analysis/6tyUPSrcXZ2ukpNVtwbHPY,150280,3,blues
That's Why (I Love You So),3H1MWE0muoc90EVzECSGRZ,Jackie Wilson,4VnomLtKTm9Ahe1tZfmZju,0.727,0.809,0,-5.589,1,0.0457,0.26,0.0,0.173,0.97,146.984,audio_features,3H1MWE0muoc90EVzECSGRZ,spotify:track:3H1MWE0muoc90EVzECSGRZ,https://api.spotify.com/v1/tracks/3H1MWE0muoc90EVzECSGRZ,https://api.spotify.com/v1/audio-analysis/3H1MWE0muoc90EVzECSGRZ,125200,4,blues
You've Got My Mind Messed Up,7pir1moW7WDjpGPc92UA68,James Carr,59fzcTUsoozikLmRY1SwHS,0.574,0.627,5,-7.926,0,0.0326,0.368,0.0,0.534,0.784,96.114,audio_features,7pir1moW7WDjpGPc92UA68,spotify:track:7pir1moW7WDjpGPc92UA68,https://api.spotify.com/v1/tracks/7pir1moW7WDjpGPc92UA68,https://api.spotify.com/v1/audio-analysis/7pir1moW7WDjpGPc92UA68,145333,3,blues
The Dark End Of The Street,1qboV1rrtiCburWz7E07lB,James Carr,59fzcTUsoozikLmRY1SwHS,0.535,0.33,7,-11.163,1,0.0274,0.678,0.0259,0.111,0.328,76.007,audio_features,1qboV1rrtiCburWz7E07lB,spotify:track:1qboV1rrtiCburWz7E07lB,https://api.spotify.com/v1/tracks/1qboV1rrtiCburWz7E07lB,https://api.spotify.com/v1/audio-analysis/1qboV1rrtiCburWz7E07lB,150307,4,blues
Pouring Water on a Drowning Man,3EXBH5qlnTvJ6n2cn2miaH,James Carr,59fzcTUsoozikLmRY1SwHS,0.656,0.6,0,-7.818,1,0.0393,0.211,0.0,0.0936,0.663,111.237,audio_features,3EXBH5qlnTvJ6n2cn2miaH,spotify:track:3EXBH5qlnTvJ6n2cn2miaH,https://api.spotify.com/v1/tracks/3EXBH5qlnTvJ6n2cn2miaH,https://api.spotify.com/v1/audio-analysis/3EXBH5qlnTvJ6n2cn2miaH,159653,4,blues
What Becomes Of The Brokenhearted,7Bvap2GAW2DAyZ7EVUJpMO,Jimmy Ruffin,0hF0PwB04hnXfYMiZWfJzy,0.715,0.423,7,-12.663,0,0.0306,0.62,0.0,0.568,0.596,98.623,audio_features,7Bvap2GAW2DAyZ7EVUJpMO,spotify:track:7Bvap2GAW2DAyZ7EVUJpMO,https://api.spotify.com/v1/tracks/7Bvap2GAW2DAyZ7EVUJpMO,https://api.spotify.com/v1/audio-analysis/7Bvap2GAW2DAyZ7EVUJpMO,175693,4,blues
If I Didn't Have You,6UHpILtDchdCi9WzK6ws3i,Billy Crystal,4obZSxPoSs6iedmMKPzhwh,0.637,0.418,8,-9.739,1,0.0538,0.626,0.00011,0.239,0.583,121.786,audio_features,6UHpILtDchdCi9WzK6ws3i,spotify:track:6UHpILtDchdCi9WzK6ws3i,https://api.spotify.com/v1/tracks/6UHpILtDchdCi9WzK6ws3i,https://api.spotify.com/v1/audio-analysis/6UHpILtDchdCi9WzK6ws3i,219853,4,blues
How Sweet It Is (To Be Loved By You),72oGEdOAH8TzjReQfv8Don,Jr. Walker & The All Stars,1rHh0AI30JhKrbzKIFjFNd,0.602,0.783,1,-6.072,1,0.12,0.0259,3.5e-06,0.349,0.656,125.539,audio_features,72oGEdOAH8TzjReQfv8Don,spotify:track:72oGEdOAH8TzjReQfv8Don,https://api.spotify.com/v1/tracks/72oGEdOAH8TzjReQfv8Don,https://api.spotify.com/v1/audio-analysis/72oGEdOAH8TzjReQfv8Don,179627,4,blues
Cleo's Mood,76dZTKf62RH11fTnP9FeGu,Jr. Walker & The All Stars,1rHh0AI30JhKrbzKIFjFNd,0.67,0.571,3,-6.856,0,0.0282,0.414,0.104,0.225,0.875,107.326,audio_features,76dZTKf62RH11fTnP9FeGu,spotify:track:76dZTKf62RH11fTnP9FeGu,https://api.spotify.com/v1/tracks/76dZTKf62RH11fTnP9FeGu,https://api.spotify.com/v1/audio-analysis/76dZTKf62RH11fTnP9FeGu,160440,4,blues
Banana Split For My Baby - Remastered,3PgViCIEmAnUjE6OkpHfCJ,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.796,0.378,1,-8.864,1,0.298,0.626,0.0,0.0229,0.645,136.996,audio_features,3PgViCIEmAnUjE6OkpHfCJ,spotify:track:3PgViCIEmAnUjE6OkpHfCJ,https://api.spotify.com/v1/tracks/3PgViCIEmAnUjE6OkpHfCJ,https://api.spotify.com/v1/audio-analysis/3PgViCIEmAnUjE6OkpHfCJ,151293,4,blues
That Old Black Magic - Remastered,7sWMlm3IHmRYtNb3cq5uam,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.637,0.397,2,-12.149,0,0.134,0.251,4.85e-06,0.255,0.713,124.206,audio_features,7sWMlm3IHmRYtNb3cq5uam,spotify:track:7sWMlm3IHmRYtNb3cq5uam,https://api.spotify.com/v1/tracks/7sWMlm3IHmRYtNb3cq5uam,https://api.spotify.com/v1/audio-analysis/7sWMlm3IHmRYtNb3cq5uam,177493,4,blues
Don't Go Breaking My Heart,5nPdMALTEd7HOjn16oNf2X,Elton John,3PhoLpVuITZKcymswpck5b,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,5nPdMALTEd7HOjn16oNf2X,spotify:track:5nPdMALTEd7HOjn16oNf2X,https://api.spotify.com/v1/tracks/5nPdMALTEd7HOjn16oNf2X,https://api.spotify.com/v1/audio-analysis/5nPdMALTEd7HOjn16oNf2X,275440,4,blues
What a Man - 2012 Remaster,44oPfMxSDAH9lry7EZYiLk,Laura Lee,0ApoVi8QEh35twomSXh9TX,0.591,0.912,5,-3.79,1,0.034,0.0372,0.0169,0.0678,0.963,163.496,audio_features,44oPfMxSDAH9lry7EZYiLk,spotify:track:44oPfMxSDAH9lry7EZYiLk,https://api.spotify.com/v1/tracks/44oPfMxSDAH9lry7EZYiLk,https://api.spotify.com/v1/audio-analysis/44oPfMxSDAH9lry7EZYiLk,173693,4,blues
Dirty Man,3fmE7enNGUADoVzLiOiAmb,Laura Lee,0ApoVi8QEh35twomSXh9TX,0.499,0.262,2,-15.006,1,0.0432,0.322,3.57e-05,0.0497,0.661,167.782,audio_features,3fmE7enNGUADoVzLiOiAmb,spotify:track:3fmE7enNGUADoVzLiOiAmb,https://api.spotify.com/v1/tracks/3fmE7enNGUADoVzLiOiAmb,https://api.spotify.com/v1/audio-analysis/3fmE7enNGUADoVzLiOiAmb,171587,3,blues
Let's Talk It Over,1ZnphXcGuAlLpw2lkRB9It,Lee Fields,3MAzDpqE01xyUmzNsc0Ee0,0.422,0.503,0,-9.074,1,0.0663,0.612,0.00078,0.335,0.476,157.555,audio_features,1ZnphXcGuAlLpw2lkRB9It,spotify:track:1ZnphXcGuAlLpw2lkRB9It,https://api.spotify.com/v1/tracks/1ZnphXcGuAlLpw2lkRB9It,https://api.spotify.com/v1/audio-analysis/1ZnphXcGuAlLpw2lkRB9It,180200,3,blues
Don't Push It Don't Force It,1DtW5CGjxRXR4ZzF16Yj46,Leon Haywood,4r2UnA39uIXexqO1mABayb,0.834,0.673,8,-11.045,0,0.0518,0.429,0.0297,0.098,0.952,113.732,audio_features,1DtW5CGjxRXR4ZzF16Yj46,spotify:track:1DtW5CGjxRXR4ZzF16Yj46,https://api.spotify.com/v1/tracks/1DtW5CGjxRXR4ZzF16Yj46,https://api.spotify.com/v1/audio-analysis/1DtW5CGjxRXR4ZzF16Yj46,205027,4,blues
Baby Reconsider,4z240FeDkDJdW4hqBIn0wm,Leon Haywood,4r2UnA39uIXexqO1mABayb,0.484,0.764,0,-6.812,1,0.0519,0.39,1.31e-05,0.195,0.706,137.887,audio_features,4z240FeDkDJdW4hqBIn0wm,spotify:track:4z240FeDkDJdW4hqBIn0wm,https://api.spotify.com/v1/tracks/4z240FeDkDJdW4hqBIn0wm,https://api.spotify.com/v1/audio-analysis/4z240FeDkDJdW4hqBIn0wm,143545,4,blues
You'll Never Find Another Love Like Mine,4bEtg70srLrCqQp3Nm2T5R,Lou Rawls,1zJBFCev9UwOMcrZsLi2od,0.698,0.675,2,-10.585,1,0.0339,0.285,8.52e-05,0.0777,0.888,110.429,audio_features,4bEtg70srLrCqQp3Nm2T5R,spotify:track:4bEtg70srLrCqQp3Nm2T5R,https://api.spotify.com/v1/tracks/4bEtg70srLrCqQp3Nm2T5R,https://api.spotify.com/v1/audio-analysis/4bEtg70srLrCqQp3Nm2T5R,267000,4,blues
Please Mr. Postman - Single Version / Mono,6aTeoDQaHkkpzhI1bDcmdJ,The Marvelettes,0MponVSpW81oLvJZ53vYZH,0.77,0.852,2,-2.49,1,0.0332,0.84,0.0,0.113,0.966,120.995,audio_features,6aTeoDQaHkkpzhI1bDcmdJ,spotify:track:6aTeoDQaHkkpzhI1bDcmdJ,https://api.spotify.com/v1/tracks/6aTeoDQaHkkpzhI1bDcmdJ,https://api.spotify.com/v1/audio-analysis/6aTeoDQaHkkpzhI1bDcmdJ,149293,4,blues
Playboy - Single Version/Mono,6gcd9amHfYlZrEpxrLYoU9,The Marvelettes,0MponVSpW81oLvJZ53vYZH,0.77,0.777,0,-3.721,1,0.0366,0.444,0.0024,0.0861,0.803,124.314,audio_features,6gcd9amHfYlZrEpxrLYoU9,spotify:track:6gcd9amHfYlZrEpxrLYoU9,https://api.spotify.com/v1/tracks/6gcd9amHfYlZrEpxrLYoU9,https://api.spotify.com/v1/audio-analysis/6gcd9amHfYlZrEpxrLYoU9,165707,4,blues
When You're Young And In Love,0b8bIAOtHusI6xFx2XbKC4,The Marvelettes,0MponVSpW81oLvJZ53vYZH,0.495,0.586,8,-10.209,1,0.0319,0.00312,3.5e-05,0.0983,0.581,117.564,audio_features,0b8bIAOtHusI6xFx2XbKC4,spotify:track:0b8bIAOtHusI6xFx2XbKC4,https://api.spotify.com/v1/tracks/0b8bIAOtHusI6xFx2XbKC4,https://api.spotify.com/v1/audio-analysis/0b8bIAOtHusI6xFx2XbKC4,159533,4,blues
Beechwood 4-5789 - Single Version/Mono,22JDR6pZ6bjCvRL9sF0AZe,The Marvelettes,0MponVSpW81oLvJZ53vYZH,0.635,0.638,2,-7.742,1,0.0318,0.356,0.0,0.342,0.977,138.38,audio_features,22JDR6pZ6bjCvRL9sF0AZe,spotify:track:22JDR6pZ6bjCvRL9sF0AZe,https://api.spotify.com/v1/tracks/22JDR6pZ6bjCvRL9sF0AZe,https://api.spotify.com/v1/audio-analysis/22JDR6pZ6bjCvRL9sF0AZe,129293,4,blues
Don't Mess With Bill - Single Version,0BQG7bGL1q3DJ5NkaD42pX,The Marvelettes,0MponVSpW81oLvJZ53vYZH,0.686,0.685,2,-5.6,1,0.0331,0.65,0.0,0.158,0.525,115.617,audio_features,0BQG7bGL1q3DJ5NkaD42pX,spotify:track:0BQG7bGL1q3DJ5NkaD42pX,https://api.spotify.com/v1/tracks/0BQG7bGL1q3DJ5NkaD42pX,https://api.spotify.com/v1/audio-analysis/0BQG7bGL1q3DJ5NkaD42pX,170347,4,blues
The Hunter Gets Captured By The Game,4n3lxwEFtasPj2FLRMBLYK,The Marvelettes,0MponVSpW81oLvJZ53vYZH,0.669,0.359,11,-11.289,0,0.0321,0.284,2.78e-06,0.0726,0.688,115.075,audio_features,4n3lxwEFtasPj2FLRMBLYK,spotify:track:4n3lxwEFtasPj2FLRMBLYK,https://api.spotify.com/v1/tracks/4n3lxwEFtasPj2FLRMBLYK,https://api.spotify.com/v1/audio-analysis/4n3lxwEFtasPj2FLRMBLYK,170947,4,blues
Danger Heartbreak Dead Ahead - Single Version,0GuA1RLKtAl3gpxeFDm5Sl,The Marvelettes,0MponVSpW81oLvJZ53vYZH,0.628,0.829,10,-3.399,1,0.0384,0.121,0.17,0.173,0.851,125.908,audio_features,0GuA1RLKtAl3gpxeFDm5Sl,spotify:track:0GuA1RLKtAl3gpxeFDm5Sl,https://api.spotify.com/v1/tracks/0GuA1RLKtAl3gpxeFDm5Sl,https://api.spotify.com/v1/audio-analysis/0GuA1RLKtAl3gpxeFDm5Sl,151080,4,blues
