danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.593,0.607,1,-9.886,1,0.0283,0.147,0.0,0.128,0.953,128.365,181800,4
0.532,0.432,8,-10.481,0,0.0387,0.55,0.0,0.0754,0.219,109.112,342000,3
0.451,0.359,7,-8.567,1,0.0247,0.847,2.97e-05,0.137,0.178,76.015,288440,4
0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,232907,4
0.652,0.498,11,-6.2,1,0.0413,0.519,0.0,0.149,0.336,120.141,324280,4
0.607,0.599,3,-8.908,0,0.0282,0.0253,0.0,0.188,0.735,119.842,178533,4
0.644,0.663,6,-12.847,0,0.0454,0.197,0.0,0.302,0.743,135.622,263960,4
0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,256733,4
0.565,0.404,9,-10.969,0,0.0448,0.302,0.0,0.125,0.675,123.804,180533,4
0.719,0.362,9,-11.547,1,0.0276,0.651,0.0,0.114,0.58,109.915,215267,4
0.696,0.49,6,-6.631,0,0.0347,0.155,0.000351,0.0563,0.557,179.825,288840,4
0.815,0.388,11,-12.238,0,0.0364,0.318,8.39e-05,0.0673,0.846,94.558,256693,4
0.569,0.596,8,-6.486,1,0.172,0.452,7.92e-05,0.205,0.754,93.135,217347,4
0.655,0.369,10,-11.695,1,0.0241,0.745,3.61e-05,0.0804,0.862,97.38,199760,4
0.693,0.714,2,-5.803,0,0.0281,0.0964,0.00132,0.306,0.525,139.962,380133,4
0.352,0.545,1,-11.939,0,0.0871,0.309,0.0563,0.106,0.459,189.498,224987,4
0.586,0.825,7,-4.73,0,0.0285,0.729,0.0,0.381,0.677,98.17,181653,4
0.847,0.922,6,-4.206,0,0.0438,0.0217,0.362,0.0623,0.899,122.195,362373,4
0.678,0.403,9,-8.862,1,0.0742,0.326,3.67e-06,0.069,0.528,127.997,329400,4
0.513,0.448,11,-11.074,0,0.0325,0.135,0.0,0.0678,0.172,97.63,173867,4
0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52e-06,0.0718,0.837,185.503,169293,4
0.606,0.815,2,-9.377,0,0.0485,0.104,0.00566,0.0515,0.877,129.34,181640,4
0.558,0.439,8,-13.443,1,0.0281,0.369,1.78e-05,0.161,0.605,114.969,166400,4
0.65,0.501,10,-6.905,1,0.0963,0.582,0.0,0.112,0.374,127.984,232533,4
0.341,0.664,11,-5.075,1,0.0737,0.467,0.0,0.185,0.64,172.89,255983,3
0.632,0.686,0,-6.116,0,0.0395,0.437,0.0,0.193,0.65,121.414,166027,4
0.71,0.458,3,-6.839,0,0.0333,0.139,0.000189,0.0786,0.491,122.0,300507,4
0.605,0.622,0,-5.133,1,0.0425,0.114,0.0,0.15,0.177,136.012,226693,3
0.552,0.7,7,-4.533,1,0.0295,0.809,0.0,0.805,0.901,132.005,170760,4
0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707,3
0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,200053,4
0.801,0.434,7,-9.174,0,0.376,0.538,0.0,0.0729,0.661,132.254,268133,4
0.701,0.414,1,-12.339,1,0.168,0.544,0.0,0.251,0.731,108.644,173360,4
0.693,0.813,7,-4.361,0,0.066,0.0496,0.0,0.289,0.515,90.008,239453,4
0.625,0.459,9,-9.537,1,0.0372,0.105,0.000162,0.334,0.651,73.927,289240,4
0.743,0.677,9,-5.833,1,0.0378,0.468,0.0,0.4,0.673,119.388,341547,4
0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,158040,4
0.677,0.415,9,-9.869,0,0.0304,0.541,0.0136,0.104,0.487,107.107,228640,4
0.778,0.481,6,-13.136,0,0.0553,0.00341,0.0103,0.105,0.878,107.183,221733,4
0.798,0.718,4,-8.862,0,0.052,0.0305,0.0487,0.0842,0.899,118.568,453747,4
0.835,0.765,1,-7.831,1,0.0681,0.475,0.0692,0.12,0.855,110.282,301026,4
0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693,4
0.559,0.631,8,-11.184,0,0.229,0.628,0.0,0.336,0.929,173.172,119987,4
0.602,0.911,0,-6.615,1,0.0387,0.0174,3.47e-05,0.0735,0.851,92.357,402413,4
0.552,0.672,10,-9.772,0,0.0888,0.371,0.0159,0.0671,0.63,126.791,254859,5
0.927,0.832,10,-7.665,0,0.0604,0.0139,2.6e-06,0.0394,0.958,115.384,307773,4
0.637,0.481,5,-11.078,1,0.0285,0.0858,0.0,0.136,0.718,109.484,148840,4
0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,260666,4
0.641,0.72,5,-5.209,1,0.0336,0.0688,0.00286,0.193,0.418,92.988,275027,4
0.845,0.646,10,-9.261,0,0.186,0.5,0.0,0.0706,0.77,98.291,415400,4
0.798,0.676,5,-8.707,1,0.0487,0.579,0.0,0.114,0.939,123.269,166467,4
0.339,0.379,0,-15.08,1,0.0528,0.653,3.56e-06,0.219,0.429,74.142,330667,4
0.64,0.782,5,-4.177,0,0.189,0.379,0.0,0.109,0.825,97.516,249626,4
0.836,0.58,1,-8.778,1,0.0692,0.19,0.000271,0.0379,0.939,93.015,312040,4
0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4
0.27,0.577,0,-8.195,1,0.0579,0.755,0.127,0.139,0.362,170.25,268040,4
0.801,0.693,1,-10.239,1,0.073,0.0504,0.0,0.168,0.742,113.137,274133,4
0.807,0.418,10,-11.277,1,0.0548,0.531,0.0,0.15,0.63,109.664,207000,4
0.85,0.449,0,-6.437,1,0.0444,0.188,0.00218,0.0965,0.603,91.962,208720,4
0.684,0.847,8,-8.831,0,0.0413,0.183,0.1,0.0897,0.962,95.879,240760,4
0.729,0.534,6,-11.564,1,0.0372,0.035,0.00101,0.054,0.9,143.604,310267,4
0.422,0.28,5,-11.277,1,0.0365,0.824,0.0,0.297,0.496,100.839,147841,4
0.674,0.535,2,-6.718,0,0.0419,0.103,0.000464,0.113,0.255,88.98,202307,4
0.674,0.535,2,-6.718,0,0.0419,0.103,0.000464,0.113,0.255,88.98,202307,4
0.671,0.497,6,-9.469,0,0.0441,0.0546,0.000252,0.0718,0.498,91.794,247280,4
0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400,4
0.701,0.721,1,-11.209,1,0.0416,0.563,0.0,0.399,0.962,109.1,181587,4
0.871,0.532,10,-13.335,0,0.0677,0.126,0.00819,0.321,0.74,116.574,347667,4
0.84,0.856,8,-11.277,1,0.328,0.182,0.000297,0.306,0.763,93.41,148813,4
0.593,0.855,7,-8.421,1,0.0775,0.336,2.1e-05,0.126,0.648,96.183,233720,4
0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,278067,4
0.679,0.859,0,-7.88,1,0.0686,0.387,0.0,0.097,0.893,99.845,281320,4
0.666,0.733,9,-5.884,1,0.0563,0.138,0.000349,0.0892,0.597,101.858,304733,4
0.595,0.309,8,-10.422,1,0.0593,0.661,0.000149,0.458,0.469,124.918,238000,4
0.59,0.699,11,-7.529,0,0.079,0.00389,4.69e-05,0.0577,0.63,188.268,276067,4
0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,249147,4
0.636,0.354,10,-11.964,1,0.0283,0.215,0.000662,0.0961,0.112,126.433,256000,4
0.565,0.695,0,-10.21,1,0.0803,0.637,0.000401,0.256,0.951,97.246,279760,4
0.79,0.339,4,-16.511,1,0.0614,0.0261,0.0128,0.161,0.869,125.703,606267,4
0.729,0.769,0,-15.838,0,0.0471,0.0186,2.73e-05,0.335,0.844,109.148,309400,4
0.524,0.422,6,-14.105,0,0.0436,0.562,0.00477,0.304,0.579,138.229,270107,4
0.821,0.641,1,-9.095,1,0.107,0.219,0.00783,0.223,0.916,130.588,211093,4
0.341,0.263,5,-12.011,1,0.0288,0.634,0.0,0.121,0.377,150.17,201867,3
0.88,0.527,4,-8.122,1,0.133,0.15,0.0447,0.0288,0.789,96.863,272400,4
0.769,0.781,0,-5.472,1,0.0797,0.119,0.000371,0.0506,0.826,95.02,269973,4
0.581,0.505,4,-5.434,1,0.0309,0.231,0.0,0.142,0.131,135.594,252494,4
0.664,0.634,2,-6.348,1,0.0349,0.683,3.34e-05,0.221,0.666,93.914,208467,4
0.521,0.606,10,-7.817,0,0.0277,0.322,0.000257,0.0888,0.433,70.38,162533,4
0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,286920,4
0.492,0.438,5,-6.984,1,0.0273,0.591,9.62e-05,0.116,0.204,149.74,372640,3
0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,4
0.523,0.431,8,-9.187,0,0.0426,0.756,0.0,0.0459,0.435,118.687,207653,4
0.745,0.515,11,-11.265,0,0.0356,0.00344,0.00134,0.283,0.941,106.371,315200,4
0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,165227,4
0.762,0.527,0,-12.822,1,0.0605,0.334,2.48e-05,0.182,0.816,99.012,278627,4
0.458,0.164,0,-23.883,1,0.0304,0.743,0.0,0.125,0.82,103.32,166960,4
0.674,0.672,5,-13.033,1,0.032,0.0219,0.000326,0.0586,0.812,113.066,253533,4
0.703,0.709,4,-13.972,0,0.0589,0.000225,0.0107,0.336,0.415,98.093,280400,4
0.335,0.455,1,-10.051,1,0.0371,0.424,3.73e-06,0.109,0.2,82.046,437933,4
0.533,0.749,3,-5.106,0,0.117,0.0631,0.000109,0.0684,0.569,89.989,290907,4
0.745,0.453,9,-9.694,1,0.0288,0.593,0.0,0.173,0.523,109.616,331200,3
0.705,0.427,7,-12.502,1,0.0506,0.792,0.00574,0.501,0.749,105.489,434533,4
0.355,0.422,7,-6.339,1,0.0297,0.785,4.22e-05,0.209,0.381,80.04,239333,3
0.475,0.556,6,-8.388,0,0.0321,0.312,0.0,0.216,0.917,200.033,279587,4
0.602,0.385,6,-14.81,0,0.0385,0.449,0.000111,0.0803,0.354,77.697,275227,4
0.832,0.796,11,-6.136,0,0.125,0.401,0.0187,0.0658,0.925,110.181,446013,4
0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160,4
0.592,0.33,8,-13.945,0,0.0669,0.566,0.0,0.217,0.746,119.49,141840,4
0.726,0.829,7,-6.103,1,0.0655,0.193,5.33e-05,0.101,0.826,95.031,253200,4
0.392,0.213,9,-12.494,1,0.0415,0.903,1.01e-06,0.12,0.312,100.518,203507,3
0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4
0.85,0.818,0,-8.623,1,0.0904,0.124,0.00135,0.349,0.839,105.266,311120,4
0.725,0.648,0,-10.968,1,0.0384,0.675,0.000463,0.0943,0.853,88.907,266507,4
0.46,0.315,0,-13.23,1,0.0503,0.466,0.0,0.0533,0.327,99.402,381360,3
0.456,0.332,10,-9.775,1,0.025,0.665,0.000248,0.138,0.237,93.633,266267,4
0.823,0.84,2,-7.438,1,0.0349,0.21,0.0022,0.0614,0.949,120.955,378173,4
0.752,0.36,9,-14.317,0,0.0334,0.499,0.291,0.106,0.636,110.768,279800,4
0.729,0.928,6,-6.752,0,0.0719,0.102,0.00107,0.0765,0.949,117.036,373213,4
0.865,0.896,3,-7.031,0,0.0623,0.27,0.0488,0.0676,0.944,111.457,462467,4
0.727,0.811,0,-11.547,0,0.0385,0.245,1.22e-05,0.192,0.808,97.098,247907,4
0.473,0.455,9,-8.774,1,0.0339,0.201,0.15,0.142,0.33,82.717,268973,4
0.932,0.608,6,-6.401,0,0.189,0.0476,0.0194,0.0526,0.776,115.88,237120,4
0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,249600,4
0.761,0.833,0,-6.602,1,0.0838,0.184,0.000779,0.043,0.959,114.366,293600,4
0.793,0.75,7,-11.361,1,0.0667,0.0888,0.0478,0.125,0.92,107.849,391267,4
0.794,0.634,9,-3.819,0,0.0381,0.245,0.0,0.2,0.736,142.254,271387,4
0.581,0.588,2,-7.469,1,0.0555,0.0928,0.0141,0.0852,0.815,171.645,300837,4
0.45,0.556,9,-5.877,1,0.067,0.119,0.0,0.117,0.135,143.358,255640,4
0.694,0.854,6,-7.659,0,0.0351,0.227,0.000417,0.337,0.958,121.271,186302,4
0.647,0.793,6,-7.678,0,0.0364,0.565,0.696,0.0963,0.967,122.263,154040,4
0.87,0.455,7,-15.31,0,0.0342,0.575,0.648,0.051,0.961,105.658,277973,4
0.825,0.94,10,-9.164,1,0.0577,0.00432,0.0433,0.0891,0.864,116.994,357093,4
0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,228640,4
0.641,0.603,10,-9.234,0,0.0417,0.209,0.00917,0.0609,0.78,102.434,243907,4
0.765,0.387,0,-9.142,1,0.0283,0.26,7.57e-06,0.126,0.697,95.173,246453,4
0.89,0.389,8,-16.527,0,0.0471,0.00309,0.000514,0.045,0.956,115.183,429267,4
0.738,0.512,11,-12.143,1,0.0295,0.0868,0.0986,0.171,0.762,84.277,532733,4
0.786,0.745,11,-7.012,0,0.0381,0.0398,1.68e-06,0.779,0.946,114.951,331067,4
0.436,0.267,7,-16.951,1,0.0311,0.827,0.0,0.0843,0.512,168.899,197640,4
0.819,0.631,6,-11.291,0,0.112,0.00939,0.00217,0.0261,0.776,123.215,485400,4
0.677,0.238,2,-11.172,0,0.0526,0.032,0.111,0.092,0.88,82.926,433227,4
0.507,0.365,6,-10.733,1,0.0378,0.742,0.00807,0.101,0.469,91.182,356560,4
0.586,0.377,2,-12.638,1,0.0271,0.0996,3.15e-06,0.0859,0.438,90.716,343400,4
0.793,0.681,10,-11.772,0,0.0825,0.084,0.00022,0.532,0.888,107.244,359560,4
0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
0.332,0.22,5,-13.157,1,0.036,0.821,0.000205,0.245,0.0719,100.196,325947,4
0.485,0.432,0,-8.261,0,0.0324,0.416,0.00674,0.197,0.214,74.769,271000,4
0.819,0.299,5,-11.964,0,0.122,0.153,0.0,0.3,0.515,121.913,227907,4
0.739,0.803,0,-5.117,1,0.0736,0.0779,0.000888,0.29,0.82,125.362,215667,4
0.393,0.792,8,-5.076,1,0.0448,0.191,0.00364,0.376,0.379,98.757,215200,4
0.637,0.686,5,-2.155,0,0.0373,0.044,0.0,0.087,0.405,77.933,297533,1
0.735,0.441,1,-8.412,0,0.0407,0.0972,0.0,0.0967,0.591,108.015,296400,4
0.705,0.439,6,-10.246,1,0.0263,0.378,1.75e-05,0.0654,0.65,112.397,258893,4
0.542,0.261,9,-12.231,1,0.0321,0.813,0.0,0.471,0.438,104.464,149733,4
0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,4
0.714,0.497,0,-7.643,1,0.0344,0.285,0.0,0.0668,0.671,95.817,335480,3
0.762,0.625,9,-10.481,1,0.0562,0.0655,0.0,0.252,0.696,110.163,291560,4
0.597,0.859,11,-6.343,0,0.0373,0.506,2.13e-06,0.187,0.908,172.968,192600,4
0.776,0.723,4,-8.828,0,0.157,0.159,5.17e-06,0.281,0.806,93.893,368360,4
0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,0.819,118.679,394267,4
0.474,0.892,6,-5.844,1,0.103,0.0524,0.0021,0.0883,0.689,96.91,318360,4
0.663,0.465,8,-9.711,0,0.0317,0.555,0.00183,0.125,0.279,127.932,284160,4
0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,220560,4
0.407,0.525,11,-12.725,0,0.166,0.381,0.000452,0.0816,0.329,74.34,384667,4
0.535,0.644,7,-11.232,1,0.0345,0.0329,0.0,0.104,0.629,154.062,318933,4
0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,244227,4
0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,4
0.653,0.433,11,-10.487,1,0.0295,0.0901,0.00394,0.0765,0.582,146.097,274600,4
0.889,0.454,4,-8.598,0,0.221,0.0141,0.000186,0.203,0.436,100.36,250467,4
0.385,0.339,4,-10.413,1,0.0373,0.809,0.0,0.307,0.278,117.449,252280,3
0.583,0.338,7,-13.63,0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,317373,4
0.827,0.852,2,-12.052,1,0.0942,0.115,1.49e-05,0.299,0.635,117.17,298373,4
0.781,0.478,6,-15.427,1,0.0561,0.0849,3.93e-06,0.0877,0.962,95.992,325800,4
0.791,0.186,10,-11.367,1,0.0333,0.625,2.67e-06,0.0574,0.317,114.061,291400,4
0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,194613,4
0.79,0.591,7,-8.805,1,0.0935,0.00335,0.00733,0.0338,0.725,107.197,293053,4
0.853,0.529,3,-9.692,1,0.22,0.288,0.0118,0.0452,0.934,115.131,166533,4
0.856,0.436,5,-15.419,1,0.0419,0.735,0.00193,0.125,0.944,107.967,151907,4
0.878,0.417,7,-6.799,1,0.361,0.0444,0.0,0.0833,0.904,77.49,325573,4
0.608,0.594,2,-11.86,1,0.0435,0.32,4.75e-05,0.129,0.789,125.166,174293,4
0.435,0.385,4,-14.478,1,0.0385,0.575,0.000319,0.483,0.316,63.103,202733,4
0.816,0.553,6,-13.416,0,0.128,0.103,0.000239,0.0766,0.837,97.153,593960,4
0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,291400,4
0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02,326533,4
0.593,0.642,5,-9.894,0,0.0304,0.186,0.0,0.129,0.919,133.281,174400,4
0.51,0.515,5,-7.247,1,0.0253,0.593,1.24e-06,0.654,0.331,93.212,237760,4
0.641,0.605,8,-9.177,0,0.0332,0.705,0.0888,0.0761,0.64,94.075,331960,4
0.569,0.511,3,-6.88,0,0.0349,0.257,0.0,0.0997,0.193,114.047,292507,4
0.705,0.849,2,-3.597,0,0.0314,0.0935,0.0,0.0384,0.993,126.275,166533,4
0.781,0.317,5,-9.697,1,0.0405,0.106,0.0,0.175,0.43,121.844,322200,4
0.693,0.533,2,-10.954,0,0.0402,0.107,0.0,0.0695,0.568,127.661,291907,4
0.682,0.543,0,-7.063,0,0.0454,0.494,0.0,0.158,0.478,71.582,218467,4
0.609,0.551,6,-7.93,1,0.0291,0.0233,0.0,0.234,0.512,127.956,256040,4
0.751,0.385,6,-11.716,1,0.0349,0.115,0.0,0.069,0.862,117.748,176133,4
0.933,0.758,9,-12.105,0,0.0397,0.275,0.0531,0.073,0.968,121.126,210480,4
0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,4
0.635,0.393,10,-11.894,1,0.0428,0.394,0.0,0.255,0.427,98.332,187333,4
0.754,0.639,2,-5.034,1,0.255,0.00311,9.38e-06,0.275,0.307,120.213,191112,4
0.407,0.45,5,-10.041,0,0.0289,0.877,0.0,0.248,0.816,106.677,168800,4
0.618,0.688,5,-5.867,0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880,4
0.663,0.462,2,-8.784,0,0.0252,0.306,0.0,0.0687,0.431,76.794,295000,4
0.845,0.467,1,-7.674,1,0.138,0.0586,0.0,0.0694,0.702,138.007,211200,4
0.496,0.298,9,-10.175,0,0.0405,0.306,1.72e-06,0.0875,0.705,203.824,235707,3
0.56,0.724,9,-7.41,0,0.0306,0.518,4.23e-05,0.308,0.636,104.705,175707,4
0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4
0.554,0.777,11,-4.801,0,0.148,0.0999,0.0,0.118,0.46,168.037,276387,4
0.67,0.518,4,-8.887,1,0.0443,0.132,0.0,0.108,0.53,71.017,304733,4
0.521,0.354,7,-13.323,0,0.0252,0.5,0.0,0.109,0.662,95.727,242467,4
0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,223440,4
0.854,0.776,8,-9.85,1,0.217,0.436,0.175,0.0549,0.656,111.212,280933,4
0.927,0.472,2,-13.719,0,0.0524,0.0933,0.000114,0.139,0.723,108.961,451867,4
0.885,0.766,4,-10.997,1,0.0449,0.0739,0.000735,0.286,0.771,111.413,293867,4
0.659,0.871,5,-9.2,0,0.046,0.219,0.00935,0.145,0.85,106.413,588800,4
0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,4
0.766,0.756,0,-13.318,1,0.0787,0.0922,0.00218,0.109,0.736,100.524,207867,4
0.447,0.449,3,-9.206,1,0.0333,0.234,0.0,0.229,0.527,114.36,337040,3
0.635,0.435,4,-8.539,0,0.0249,0.296,0.0,0.122,0.604,81.198,183000,3
0.449,0.456,4,-10.674,0,0.0278,0.506,8.34e-05,0.15,0.69,140.316,260333,4
0.824,0.708,10,-6.037,0,0.0712,0.00223,0.0,0.0902,0.767,101.854,228159,4
0.805,0.495,5,-7.42,1,0.0708,0.369,0.00131,0.238,0.828,86.21,294960,4
0.658,0.554,9,-14.044,1,0.0335,0.228,0.00521,0.275,0.826,86.808,337173,4
0.747,0.703,7,-5.999,1,0.0555,0.000533,0.00167,0.0802,0.733,108.863,570000,4
0.592,0.785,9,-5.914,0,0.0419,0.208,0.00101,0.0146,0.664,90.884,204800,4
0.778,0.644,8,-7.6,1,0.0532,0.145,0.0,0.112,0.846,96.025,260427,4
0.808,0.457,7,-14.118,1,0.0628,0.000286,0.0124,0.054,0.716,123.83,383704,4
0.643,0.486,4,-10.443,0,0.0278,0.337,3.86e-06,0.702,0.146,138.151,264507,3
0.792,0.476,6,-11.707,1,0.0412,0.372,0.0157,0.027,0.82,98.871,375400,4
0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,231787,4
0.729,0.54,0,-9.33,0,0.0606,0.189,0.000208,0.14,0.815,94.071,314320,4
0.661,0.598,2,-5.287,1,0.0604,0.424,9.11e-05,0.195,0.491,126.872,241920,4
0.631,0.503,7,-12.083,0,0.0766,0.551,0.0,0.137,0.699,90.205,215387,4
0.946,0.469,5,-13.091,0,0.0865,0.0608,0.00126,0.257,0.866,110.969,251067,4
0.822,0.661,1,-10.234,0,0.164,0.0241,3.95e-06,0.315,0.67,99.883,272707,4
0.644,0.341,8,-8.513,0,0.0361,0.256,0.000357,0.0804,0.14,76.727,342467,4
0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,229867,4
0.814,0.819,0,-12.712,0,0.0587,0.143,0.0,0.298,0.807,108.338,274960,4
0.544,0.244,2,-15.151,1,0.0255,0.659,0.0,0.0968,0.502,140.921,279667,4
0.605,0.584,11,-7.043,0,0.197,0.286,0.0,0.235,0.464,125.802,245400,4
0.441,0.832,8,-14.396,1,0.064,0.0218,1.23e-05,0.2,0.6,103.765,294475,4
0.789,0.412,7,-7.518,1,0.243,0.0218,0.000312,0.3,0.518,89.914,241760,4
0.83,0.712,11,-7.447,1,0.0446,0.0105,0.24,0.049,0.814,103.141,211160,4
0.594,0.503,5,-14.697,0,0.17,0.236,0.000636,0.0648,0.542,106.307,403639,4
0.621,0.511,11,-8.523,1,0.265,0.015,0.0,0.0963,0.317,158.896,248933,4
0.597,0.823,4,-12.8,0,0.0328,0.0027,0.11,0.11,0.933,115.948,410853,4
0.451,0.358,6,-17.064,1,0.0517,0.556,4.44e-06,0.102,0.421,168.147,250594,4
0.523,0.302,7,-17.6,0,0.0631,0.214,0.0,0.104,0.837,165.091,208133,4
0.666,0.423,7,-13.306,0,0.0443,0.0384,0.0,0.298,0.657,127.243,340349,4
0.734,0.64,5,-8.471,0,0.0661,0.00606,0.37,0.0602,0.868,103.812,541827,4
0.342,0.341,11,-15.613,1,0.0933,0.454,0.0,0.246,0.401,77.582,279267,4
0.906,0.486,9,-7.189,0,0.0408,0.0227,0.000757,0.0725,0.821,102.031,236507,4
0.712,0.735,10,-11.74,0,0.0909,0.0738,0.00386,0.0284,0.56,107.776,556360,4
0.615,0.721,7,-9.703,1,0.0328,0.484,0.0,0.128,0.967,129.596,165787,4
0.646,0.515,9,-13.182,0,0.0317,0.271,0.0,0.0511,0.48,92.574,414773,4
0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,264307,4
0.746,0.437,5,-8.814,1,0.0284,0.183,0.0,0.0478,0.394,147.819,355933,3
0.542,0.461,2,-7.071,0,0.0286,0.465,0.0,0.177,0.629,94.214,164560,3
0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,259853,4
0.637,0.783,10,-8.76,0,0.0527,0.25,3.8e-06,0.568,0.78,135.303,198267,4
0.667,0.704,3,-4.912,0,0.0789,0.0849,0.0,0.15,0.573,99.932,304413,4
0.637,0.844,11,-10.714,1,0.0686,0.168,0.0,0.301,0.481,97.07,308240,4
0.914,0.517,6,-7.58,0,0.033,0.179,0.149,0.0678,0.774,98.116,289274,4
0.751,0.603,4,-11.129,0,0.0549,0.025,0.00836,0.0537,0.474,101.936,352933,4
0.793,0.637,10,-11.037,0,0.0309,0.0155,0.219,0.0765,0.943,116.832,302200,4
0.765,0.572,9,-9.14,0,0.0508,0.279,0.000416,0.0669,0.801,149.829,353680,4
0.599,0.394,7,-16.106,1,0.0721,0.718,0.0018,0.706,0.824,130.56,191000,4
0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,185107,4
0.344,0.722,11,-5.854,1,0.0388,0.522,0.0,0.292,0.62,73.019,158480,4
0.723,0.865,5,-10.517,1,0.0451,0.0358,0.51,0.335,0.875,115.303,280000,4
0.663,0.41,9,-11.848,1,0.0477,0.282,0.0,0.0987,0.528,76.291,239747,4
0.609,0.598,7,-10.084,0,0.1,0.0159,2.07e-05,0.0749,0.333,83.822,292000,4
0.571,0.824,5,-3.971,0,0.0713,0.0664,0.0,0.136,0.242,132.021,249920,3
0.845,0.602,2,-9.781,1,0.0446,0.0323,0.000148,0.0452,0.715,115.766,212307,4
0.826,0.609,11,-8.149,1,0.141,0.0748,8.41e-06,0.233,0.862,119.539,400987,4
0.262,0.302,10,-14.827,1,0.0305,0.952,0.408,0.234,0.37,137.895,214307,3
0.898,0.506,9,-7.077,0,0.059,0.0414,0.091,0.0281,0.777,104.34,409520,4
0.834,0.871,10,-6.972,0,0.0821,0.15,0.0721,0.287,0.835,110.294,225840,4
0.824,0.879,1,-7.607,1,0.0523,0.177,0.512,0.0367,0.913,120.36,309769,4
0.666,0.82,0,-6.723,1,0.0377,0.584,0.337,0.0824,0.938,100.425,414027,4
0.822,0.448,10,-18.166,1,0.0827,0.0201,0.402,0.0595,0.622,111.438,286493,4
0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,201733,4
0.664,0.665,9,-11.35,0,0.0505,0.271,0.000108,0.223,0.436,103.723,307373,4
0.788,0.685,7,-7.806,1,0.103,0.0354,0.000891,0.0636,0.753,116.947,373160,4
0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,4
0.641,0.139,7,-17.628,1,0.0441,0.775,1.42e-06,0.383,0.471,130.628,212733,4
0.767,0.759,6,-6.516,1,0.117,0.0513,0.0,0.31,0.677,89.989,213027,4
0.663,0.822,5,-13.119,0,0.059,0.199,8.69e-06,0.0626,0.818,108.94,230293,4
0.605,0.843,4,-8.546,0,0.0604,0.469,0.00235,0.118,0.662,103.817,182787,4
0.699,0.696,11,-9.582,0,0.26,0.196,0.0,0.32,0.821,121.233,316227,4
