danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.414,0.678,3,-5.618,1,0.028,0.000168,0.0,0.192,0.323,146.026,181707,4
0.434,0.773,9,-6.068,1,0.0395,5.42e-05,3.11e-05,0.226,0.328,93.882,245453,4
0.408,0.955,3,-3.003,0,0.196,0.000792,0.0,0.133,0.474,170.024,203720,4
0.615,0.866,2,-5.645,1,0.0367,0.0935,0.381,0.094,0.831,146.035,206013,4
0.549,0.0781,8,-17.535,1,0.0471,0.963,0.574,0.113,0.492,128.137,167933,4
0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.814,0.599,177.13,128200,4
0.688,0.785,8,-11.28,1,0.604,0.209,0.000156,0.305,0.944,187.027,146800,4
0.525,0.403,8,-11.987,1,0.0945,0.597,0.0,0.0565,0.718,125.187,283200,4
0.437,0.392,5,-14.031,0,0.0549,0.0398,0.886,0.417,0.378,179.939,223119,4
0.319,0.123,0,-15.37,1,0.0397,0.796,0.00114,0.11,0.0365,120.954,198467,3
0.607,0.667,9,-8.949,1,0.0377,0.0385,0.463,0.109,0.437,130.009,387806,4
0.47,0.774,1,-7.098,1,0.0582,0.0109,9.61e-05,0.158,0.353,124.053,313120,4
0.559,0.62,0,-8.574,1,0.0267,0.0141,0.933,0.0772,0.283,103.021,208001,4
0.386,0.151,7,-16.492,1,0.0388,0.966,0.000897,0.119,0.0825,143.456,161413,4
0.829,0.651,1,-5.275,1,0.416,0.296,0.0,0.106,0.844,71.482,118727,4
0.711,0.761,6,-7.267,1,0.233,0.598,0.127,0.134,0.526,160.738,199343,4
0.579,0.635,2,-8.575,0,0.0275,0.0815,0.92,0.457,0.896,132.657,280853,4
0.567,0.624,0,-10.695,1,0.0488,0.0624,0.902,0.209,0.464,140.024,294667,3
0.564,0.948,6,-6.527,0,0.0377,0.0202,0.583,0.104,0.269,124.979,235840,4
0.723,0.701,11,-10.558,1,0.0457,0.0102,0.67,0.111,0.7,124.005,372245,4
0.785,0.923,10,-5.671,0,0.173,0.0763,0.000642,0.143,0.459,105.009,218252,4
0.551,0.922,0,-5.5,1,0.154,0.000121,0.364,0.043,0.763,126.986,231307,4
0.512,0.877,8,-5.726,0,0.0385,0.0714,0.00159,0.269,0.841,79.879,282060,4
0.665,0.557,1,-5.214,0,0.0309,0.184,3.03e-05,0.0978,0.613,114.536,236747,4
0.795,0.707,7,-4.815,1,0.0559,0.0436,0.142,0.0301,0.635,139.995,204547,4
0.706,0.679,3,-5.421,0,0.0448,0.000384,0.0,0.043,0.875,114.992,185360,4
0.561,0.664,4,-7.153,0,0.0544,0.000335,0.327,0.116,0.0369,140.227,269107,4
0.578,0.438,2,-11.483,0,0.0696,0.737,0.00877,0.097,0.79,89.083,225200,4
0.523,0.332,6,-11.334,0,0.0343,0.663,8.43e-06,0.305,0.185,115.84,417667,4
0.781,0.393,10,-12.197,0,0.149,0.364,8.44e-06,0.107,0.733,101.07,143280,4
0.729,0.57,4,-9.85,0,0.0331,0.0516,0.0612,0.116,0.15,119.968,353369,4
0.576,0.394,4,-9.634,0,0.0961,0.792,0.754,0.106,0.186,85.035,208353,4
0.637,0.494,5,-10.735,0,0.043,0.253,0.876,0.0722,0.118,135.009,642653,4
0.674,0.785,5,-5.919,1,0.0357,0.00101,0.111,0.0796,0.938,120.009,275160,4
0.572,0.54,6,-9.143,1,0.312,0.00176,0.931,0.0658,0.672,133.002,347959,4
0.506,0.63,3,-5.67,0,0.0291,0.00213,0.901,0.11,0.173,109.995,172784,4
0.773,0.503,0,-8.461,1,0.381,0.288,0.0,0.119,0.338,115.115,233760,4
0.616,0.834,7,-6.778,1,0.0333,0.00282,0.00321,0.402,0.49,114.038,217240,4
0.585,0.367,8,-8.599,1,0.0861,0.342,0.00177,0.16,0.521,134.697,250333,4
0.897,0.431,3,-12.234,0,0.0481,0.00206,0.0395,0.0377,0.857,115.552,364947,4
0.726,0.777,4,-9.328,0,0.0494,0.0061,0.897,0.133,0.0657,137.047,313120,4
0.436,0.919,2,-4.452,0,0.112,0.00926,0.441,0.0908,0.683,150.982,146738,4
0.597,0.345,8,-12.462,0,0.0363,0.67,0.0,0.0465,0.54,115.373,167400,4
0.44,0.904,4,-6.345,1,0.0494,3.98e-05,0.153,0.0976,0.252,144.545,253467,4
0.796,0.569,1,-9.839,1,0.0419,0.00962,0.954,0.0916,0.683,122.065,421333,4
0.375,0.868,2,-2.604,1,0.0412,9.36e-05,0.8,0.0816,0.359,128.313,270600,4
0.25,0.15,1,-17.324,0,0.0318,0.932,0.204,0.0979,0.101,91.805,298827,4
0.438,0.806,5,-5.717,1,0.0395,0.365,0.0551,0.237,0.489,96.156,317427,3
0.273,0.655,8,-7.257,1,0.0733,0.205,0.949,0.0797,0.278,114.121,314840,3
0.443,0.802,7,-8.894,1,0.0744,0.0401,0.082,0.415,0.0968,116.028,251493,4
0.815,0.396,11,-7.924,0,0.0455,0.000907,0.123,0.0637,0.348,144.655,245693,4
0.599,0.803,0,-4.527,1,0.0274,0.00942,0.0234,0.0756,0.433,115.001,212524,4
0.572,0.84,0,-5.157,1,0.0504,0.00117,0.91,0.0668,0.62,180.062,199000,4
0.604,0.978,9,-6.906,1,0.0585,0.0142,0.000146,0.495,0.763,143.992,196310,4
0.633,0.597,8,-5.534,1,0.0556,0.00112,0.766,0.168,0.288,148.02,199936,4
0.431,0.838,1,-6.526,1,0.0679,0.000173,0.809,0.493,0.166,131.808,230960,4
0.601,0.768,2,-7.82,0,0.0492,0.00414,0.927,0.119,0.317,139.897,359909,4
0.51,0.787,8,-10.345,0,0.0368,0.0338,0.939,0.0547,0.0385,125.959,266253,1
0.362,0.54,4,-10.569,0,0.0388,0.228,0.388,0.116,0.227,121.027,206280,4
0.71,0.64,11,-6.097,0,0.0759,0.0156,3.25e-06,0.0932,0.78,112.994,243867,4
0.635,0.892,0,-5.911,1,0.033,0.43,0.00218,0.213,0.753,120.018,189920,4
0.77,0.727,7,-7.171,1,0.0504,0.0903,0.00523,0.214,0.397,124.887,211133,4
0.601,0.459,0,-11.538,0,0.0281,0.0771,0.733,0.148,0.0847,98.009,277774,4
0.347,0.835,9,-8.703,1,0.0606,0.00109,0.0656,0.12,0.56,147.747,260027,4
0.636,0.946,10,-4.683,0,0.332,0.115,3.75e-05,0.0416,0.891,125.085,238747,5
0.547,0.457,1,-9.972,0,0.0246,0.153,0.0418,0.0738,0.343,137.057,202209,4
0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,197280,4
0.488,0.713,0,-6.148,1,0.0472,0.0569,0.0,0.305,0.483,167.973,199747,4
0.612,0.863,1,-4.258,1,0.0426,0.0582,0.0,0.0823,0.637,121.963,186240,4
0.663,0.495,5,-8.188,1,0.0395,0.589,0.0,0.116,0.0677,126.081,222746,4
0.404,0.0602,11,-26.459,0,0.0422,0.861,0.901,0.703,0.168,106.82,210066,3
0.653,0.368,10,-11.567,0,0.0439,0.875,0.00305,0.0972,0.249,117.161,524093,4
0.693,0.141,9,-14.368,0,0.0366,0.541,0.000873,0.113,0.091,94.0,190133,4
0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,219043,4
0.804,0.961,2,-5.188,1,0.183,0.0998,0.0,0.228,0.641,117.177,299000,4
0.611,0.543,1,-5.288,0,0.0672,0.329,0.0,0.281,0.561,174.862,189000,4
0.566,0.897,8,-3.585,1,0.0513,0.00442,0.000858,0.232,0.572,121.766,214426,4
0.522,0.978,7,-3.627,0,0.0935,0.00297,2.79e-06,0.904,0.373,125.127,191131,4
0.562,0.929,4,-2.899,0,0.0336,0.00107,0.488,0.601,0.279,127.937,194226,4
0.551,0.928,4,-4.076,0,0.0749,0.0135,0.405,0.383,0.115,127.969,178125,4
0.726,0.793,0,-8.333,0,0.076,0.271,0.0,0.0723,0.727,119.984,249307,4
0.678,0.688,1,-7.83,1,0.0544,0.0611,0.0,0.0671,0.887,114.098,420987,4
0.295,0.119,5,-19.872,1,0.0301,0.895,0.886,0.0881,0.102,71.721,310013,1
0.503,0.719,4,-5.14,0,0.421,0.247,0.0,0.284,0.315,174.042,205648,4
0.427,0.06,5,-19.714,0,0.0457,0.991,0.938,0.0908,0.0384,135.54,433293,4
0.9,0.367,0,-11.203,0,0.0641,0.519,0.812,0.077,0.81,121.004,246480,4
0.446,0.626,9,-8.543,1,0.0275,0.355,0.0,0.114,0.656,139.77,182006,4
0.364,0.402,2,-11.555,1,0.0278,0.104,0.0155,0.167,0.558,82.708,243733,4
0.578,0.456,5,-9.869,1,0.0298,0.722,0.87,0.0882,0.328,179.944,265427,3
0.598,0.462,1,-15.1,1,0.0278,0.637,0.352,0.0921,0.276,136.732,241400,4
0.604,0.67,4,-8.47,1,0.0333,0.288,0.809,0.204,0.963,126.91,158667,4
0.479,0.329,10,-12.175,1,0.0257,0.773,0.198,0.102,0.553,102.706,204387,4
0.584,0.714,11,-6.105,0,0.149,0.156,1.62e-06,0.0578,0.505,168.468,366733,4
0.911,0.853,5,-5.111,0,0.282,0.117,0.0,0.0946,0.634,94.312,209373,4
0.571,0.78,7,-4.227,1,0.0462,0.00576,0.000601,0.501,0.356,127.931,200027,4
0.353,0.865,2,-4.598,1,0.233,0.00991,0.147,0.314,0.46,164.042,316853,4
0.765,0.592,7,-15.658,1,0.0652,0.00102,0.583,0.0487,0.508,113.232,389067,4
0.536,0.821,10,-8.95,1,0.0385,0.00344,0.00897,0.307,0.688,128.132,112067,4
0.545,0.314,1,-14.596,1,0.0249,0.31,0.0612,0.0754,0.353,76.768,502867,4
0.488,0.714,9,-9.835,1,0.0432,2.43e-05,0.6,0.0672,0.726,157.604,235653,4
0.826,0.508,2,-8.713,1,0.0798,0.148,0.0,0.124,0.91,81.564,247800,4
0.859,0.848,1,-5.842,1,0.216,0.0292,0.00151,0.304,0.61,123.937,294720,5
0.64,0.815,1,-5.218,0,0.0464,0.0254,0.776,0.0592,0.729,119.994,563307,4
0.764,0.873,2,-6.21,1,0.291,0.0608,0.000363,0.0757,0.719,93.073,258067,4
0.518,0.848,7,-5.092,1,0.0351,0.00316,0.0,0.237,0.787,114.762,181693,4
0.701,0.573,5,-8.851,0,0.352,0.127,0.0,0.103,0.877,178.072,220000,4
0.581,0.524,7,-7.771,1,0.0275,0.687,0.0,0.0935,0.596,135.069,248763,4
0.759,0.696,5,-6.639,0,0.147,0.0586,0.0,0.147,0.724,104.954,266290,4
0.39,0.0246,7,-25.253,0,0.0462,0.991,0.9,0.116,0.187,79.106,202840,4
0.701,0.83,11,-10.517,0,0.0667,0.125,0.329,0.114,0.648,107.772,492013,4
0.747,0.573,4,-6.474,1,0.368,0.135,0.0114,0.0811,0.722,192.763,352533,4
0.537,0.791,6,-7.051,1,0.145,0.122,3.03e-05,0.205,0.889,142.354,255040,4
0.795,0.901,8,-4.362,0,0.109,0.169,2.3e-05,0.251,0.961,110.028,197813,4
0.675,0.909,10,-3.402,0,0.0469,0.473,0.0124,0.095,0.969,103.961,243760,4
0.497,0.795,1,-9.114,1,0.0427,0.0804,0.409,0.162,0.0829,138.076,344973,4
0.543,0.503,0,-11.455,0,0.025,0.914,0.925,0.117,0.233,99.042,249467,4
0.607,0.734,10,-7.622,1,0.0445,0.0906,0.812,0.0925,0.569,147.941,288307,4
0.461,0.692,4,-7.464,1,0.0273,0.0681,0.00176,0.111,0.246,104.687,212227,4
0.315,0.48,1,-9.098,1,0.0361,0.0178,0.00136,0.224,0.409,133.553,220947,4
0.537,0.824,4,-5.088,1,0.0321,0.0177,0.00401,0.103,0.364,147.695,257006,4
0.554,0.855,9,-4.17,0,0.0351,0.0664,0.000178,0.356,0.835,130.092,187320,4
0.517,0.765,6,-5.845,1,0.0291,0.304,0.00356,0.0727,0.732,95.0,238147,4
0.48,0.864,4,-3.661,1,0.0286,0.015,0.000277,0.18,0.57,79.938,251707,4
0.425,0.826,2,-5.099,1,0.0324,0.0157,0.00103,0.172,0.505,90.476,306013,4
0.907,0.839,10,-5.33,1,0.0394,0.243,0.448,0.0903,0.787,119.999,286053,4
0.888,0.806,7,-4.717,1,0.0714,0.0145,0.0,0.0686,0.913,120.012,209827,4
0.494,0.78,2,-5.841,1,0.301,0.352,0.0,0.396,0.884,139.725,179009,4
0.666,0.853,3,-4.93,1,0.192,0.00299,2.08e-06,0.37,0.591,124.92,237207,4
0.656,0.752,11,-5.522,0,0.0434,0.336,0.0,0.223,0.445,100.963,235736,4
0.496,0.726,5,-5.429,1,0.0655,0.381,2.95e-05,0.136,0.37,115.302,213999,5
0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,219773,4
0.5,0.68,1,-7.084,1,0.0495,0.168,0.000839,0.567,0.204,98.394,275880,4
0.43,0.16,11,-12.009,1,0.0326,0.935,0.011,0.319,0.218,82.864,130693,4
0.471,0.922,7,-2.672,1,0.0731,0.00415,5.6e-06,0.049,0.616,143.935,179960,4
0.238,0.905,9,-7.117,1,0.101,0.000971,0.0233,0.728,0.436,148.863,128822,4
0.391,0.998,7,-2.434,1,0.267,0.000924,0.0,0.37,0.0359,125.046,228333,4
0.31,0.978,7,-2.344,1,0.116,0.00139,0.00866,0.0926,0.39,167.444,152496,4
0.271,0.946,5,-4.664,1,0.193,0.0006,1.26e-05,0.67,0.241,75.661,154840,5
0.519,0.962,0,-8.042,1,0.043,0.434,0.922,0.291,0.69,110.764,211307,4
0.5,0.915,1,-8.777,0,0.0483,0.00142,0.379,0.119,0.348,110.011,345234,4
0.265,0.959,10,-3.8,0,0.133,0.000176,0.00384,0.365,0.315,175.003,217027,4
0.429,0.786,8,-5.289,1,0.0419,0.519,1.35e-05,0.254,0.134,127.223,244080,4
0.733,0.923,11,-5.199,1,0.226,0.283,0.0,0.193,0.655,90.014,249133,4
0.548,0.768,7,-6.489,1,0.0294,0.063,0.535,0.141,0.178,127.537,348200,4
0.486,0.909,2,-6.978,1,0.0336,0.000163,0.742,0.14,0.273,74.729,166840,4
0.616,0.624,11,-5.247,1,0.126,0.0198,0.0,0.199,0.524,181.211,141080,4
0.728,0.892,4,-5.172,1,0.126,0.0144,0.0,0.469,0.826,117.976,236440,4
0.588,0.676,0,-12.3,1,0.0364,0.0943,6.92e-06,0.188,0.551,122.069,284147,4
0.575,0.247,9,-17.522,1,0.0305,0.627,4.39e-05,0.325,0.487,125.253,153907,4
0.571,0.518,2,-9.57,1,0.0523,0.475,0.0,0.131,0.495,91.725,247507,4
0.48,0.92,9,-5.3,1,0.0422,4.48e-05,0.0269,0.164,0.529,136.009,181733,4
0.825,0.336,8,-9.689,1,0.0556,0.793,0.0123,0.111,0.363,92.205,237865,4
0.553,0.917,1,-4.658,1,0.0424,0.00847,0.0975,0.251,0.433,124.001,249867,4
0.772,0.642,6,-7.641,0,0.135,0.0133,0.0,0.42,0.551,101.977,180092,4
0.606,0.656,2,-6.85,0,0.0361,0.0187,0.00654,0.44,0.454,126.044,210606,4
0.617,0.632,8,-5.381,1,0.0371,0.0675,0.0,0.108,0.564,151.988,207733,4
0.51,0.185,11,-13.651,1,0.0644,0.925,0.0,0.122,0.418,79.092,185480,4
0.482,0.445,0,-6.405,0,0.0269,0.722,4.82e-06,0.179,0.25,81.845,207420,4
0.62,0.447,1,-9.383,0,0.147,0.815,0.000216,0.111,0.612,86.647,240467,4
0.63,0.474,5,-6.536,1,0.0541,0.414,0.0,0.278,0.362,95.024,181463,4
0.517,0.839,3,-3.551,0,0.0336,0.00205,0.0,0.101,0.35,124.087,226838,4
0.575,0.395,6,-9.701,0,0.0341,0.813,0.0821,0.0981,0.113,119.929,242250,4
0.748,0.354,5,-9.848,0,0.0367,0.401,0.00141,0.103,0.318,140.01,205013,4
0.743,0.666,0,-6.593,1,0.0291,0.295,0.00015,0.348,0.554,133.963,204147,4
0.601,0.486,1,-12.301,1,0.0344,0.0833,0.000227,0.136,0.253,81.461,169213,4
0.448,0.885,9,-3.755,1,0.0562,0.111,3.65e-06,0.0476,0.134,178.151,255893,4
0.461,0.825,4,-6.465,1,0.0365,0.0033,7.86e-06,0.153,0.538,152.074,228960,4
0.763,0.246,5,-13.204,1,0.0445,0.833,0.0,0.106,0.654,124.97,164640,4
0.432,0.664,7,-4.662,1,0.0302,0.215,0.0,0.15,0.294,156.216,251640,4
0.556,0.774,2,-4.635,1,0.0309,0.00169,0.0,0.192,0.635,139.903,200829,4
0.457,0.451,0,-8.642,1,0.132,0.741,4.65e-05,0.0913,0.255,161.973,252307,4
0.448,0.519,1,-5.607,1,0.0301,0.0251,0.0,0.099,0.355,154.22,230160,4
0.83,0.539,7,-8.45,1,0.266,0.0749,0.0,0.489,0.542,138.823,193560,4
0.71,0.62,0,-11.62,0,0.0422,0.325,0.0,0.165,0.786,120.069,295573,4
0.268,0.567,9,-17.114,0,0.0355,0.0529,0.681,0.157,0.518,163.057,550507,4
0.739,0.597,0,-5.335,0,0.0801,0.0997,0.0,0.119,0.787,104.991,194533,4
0.546,0.421,5,-5.669,0,0.087,0.659,3.1e-06,0.065,0.443,115.65,241627,4
0.652,0.527,4,-9.629,0,0.0293,0.0514,3.09e-05,0.0961,0.0978,90.006,191261,4
0.495,0.48,9,-7.633,0,0.0683,0.517,1.3e-06,0.101,0.179,159.918,202827,4
0.327,0.57,4,-7.583,0,0.035,0.721,6.77e-05,0.0873,0.0966,116.805,170519,4
0.709,0.575,6,-8.562,0,0.0837,0.00082,0.000732,0.573,0.154,100.005,225747,4
0.709,0.459,2,-8.145,1,0.0937,0.0668,0.00176,0.0376,0.26,88.027,218716,4
0.693,0.291,11,-12.822,1,0.0793,0.0913,0.0,0.0864,0.722,97.041,150309,4
0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.197,140.181,153429,4
0.557,0.886,6,-5.356,1,0.0302,0.0377,0.108,0.163,0.545,96.989,335480,4
0.464,0.897,8,-4.733,1,0.0632,0.000217,0.468,0.168,0.319,147.477,226480,4
0.53,0.932,1,-4.143,0,0.0594,3.15e-05,0.000349,0.0958,0.515,140.025,254041,4
0.506,0.832,6,-4.148,1,0.071,5.79e-06,0.451,0.0237,0.647,139.973,230924,4
0.224,0.987,0,-5.035,1,0.142,5.93e-05,0.563,0.323,0.243,99.968,301960,3
0.434,0.966,11,-3.601,0,0.144,0.000124,0.0035,0.309,0.319,163.992,164474,4
0.604,0.305,9,-14.186,0,0.0408,0.868,0.000477,0.165,0.484,144.305,224179,4
0.533,0.448,6,-10.345,0,0.029,0.268,0.0,0.0861,0.379,94.997,269147,4
0.486,0.994,8,-1.084,1,0.227,0.208,0.0,0.396,0.428,179.978,193469,4
0.352,0.915,4,-2.756,0,0.0482,0.00166,0.000208,0.262,0.334,163.943,328642,4
0.358,0.818,1,-7.365,0,0.059,8.06e-05,0.000752,0.145,0.424,90.038,205320,4
0.55,0.85,7,-6.725,1,0.0323,0.0148,0.93,0.313,0.233,147.963,285360,4
0.613,0.429,11,-10.381,1,0.0569,0.0289,0.0115,0.15,0.628,75.004,261058,4
0.634,0.783,4,-5.117,0,0.0969,0.148,0.0,0.312,0.817,128.003,202152,4
0.532,0.818,4,-6.628,1,0.0308,0.0531,0.00418,0.0831,0.546,135.005,277777,4
0.358,0.911,8,-3.388,1,0.273,0.0145,0.0,0.0648,0.44,107.04,219156,4
0.686,0.541,4,-6.643,0,0.0356,0.0971,0.0,0.423,0.237,96.965,189613,4
0.723,0.937,10,-4.214,0,0.138,0.118,0.0,0.328,0.562,104.007,224400,4
0.752,0.636,7,-6.74,1,0.0655,0.0156,1.61e-05,0.279,0.195,139.918,310733,4
0.567,0.821,6,-5.894,1,0.0371,0.418,0.0,0.108,0.895,150.106,132307,4
0.652,0.713,0,-9.89,1,0.0278,0.107,0.0,0.124,0.575,133.847,242707,4
0.54,0.46,4,-8.037,0,0.0288,0.686,0.137,0.375,0.217,130.849,278867,4
0.585,0.62,6,-9.075,1,0.0538,0.0124,0.0164,0.135,0.725,80.021,264000,4
0.908,0.541,9,-4.371,0,0.0845,0.518,0.0102,0.106,0.744,142.009,162585,4
0.515,0.681,0,-9.022,1,0.0356,0.057,0.763,0.102,0.594,173.971,212414,4
0.708,0.949,1,-4.191,1,0.0734,0.0145,0.00304,0.311,0.143,128.028,211273,4
0.723,0.844,7,-7.645,1,0.0655,0.105,0.00953,0.255,0.101,119.957,244200,4
0.754,0.614,5,-7.564,0,0.034,0.531,0.579,0.114,0.692,116.988,300641,4
0.839,0.644,2,-5.159,0,0.0429,0.161,0.762,0.086,0.102,104.98,279429,4
0.799,0.746,6,-5.626,1,0.0523,0.00705,0.000113,0.604,0.438,113.989,230526,4
0.69,0.497,1,-8.4,0,0.215,0.00196,3.46e-06,0.177,0.403,108.116,210787,4
0.646,0.69,6,-7.207,1,0.0833,0.239,0.00321,0.654,0.319,91.971,249893,4
0.494,0.915,7,-3.795,1,0.0583,0.00214,0.0,0.11,0.607,100.133,221493,4
0.521,0.374,1,-10.944,1,0.0404,0.189,0.00433,0.0984,0.0395,103.015,230720,4
0.489,0.608,0,-9.027,1,0.102,0.88,0.871,0.129,0.0615,94.953,244000,4
0.497,0.219,1,-14.512,0,0.177,0.941,0.0029,0.103,0.224,96.741,193000,5
0.545,0.782,7,-4.978,0,0.0456,0.00738,0.000135,0.18,0.292,119.933,227387,4
0.754,0.443,0,-9.189,1,0.0505,0.224,1.75e-06,0.124,0.206,130.023,259075,4
0.699,0.53,7,-8.627,0,0.0744,0.106,7.61e-05,0.269,0.441,151.99,224080,4
0.693,0.711,0,-6.912,0,0.0542,0.0391,0.0132,0.179,0.957,169.98,208951,4
0.585,0.771,9,-3.722,1,0.0682,0.117,2.85e-05,0.374,0.668,144.016,212507,4
0.658,0.508,9,-7.651,1,0.0665,0.274,0.0157,0.0858,0.472,139.974,255368,4
0.609,0.436,2,-8.136,0,0.0569,0.55,7.3e-05,0.139,0.185,120.047,216085,4
0.692,0.56,0,-10.042,1,0.0356,0.312,0.444,0.14,0.17,95.003,286964,4
0.344,0.0893,6,-17.397,0,0.0406,0.948,0.00671,0.109,0.104,82.802,164638,4
0.146,0.136,8,-14.664,0,0.037,0.971,0.0713,0.305,0.0363,86.332,285558,5
0.434,0.302,1,-10.969,1,0.0303,0.179,0.896,0.0765,0.0378,94.951,282982,4
0.268,0.613,11,-8.309,0,0.0338,0.00085,0.612,0.275,0.187,98.769,540707,3
0.199,0.227,0,-17.137,1,0.031,0.916,0.939,0.122,0.072,100.759,311556,3
0.618,0.255,9,-13.699,1,0.0287,0.762,1.03e-05,0.26,0.478,123.007,298533,4
0.27,0.00677,5,-28.285,1,0.0427,0.973,0.108,0.103,0.0418,74.199,399126,4
0.454,0.567,2,-8.473,1,0.0304,0.00878,0.843,0.12,0.135,114.91,516255,4
0.709,0.873,2,-0.901,1,0.0491,0.104,0.00163,0.109,0.883,99.007,193939,4
0.595,0.758,0,-5.093,1,0.28,0.185,0.000726,0.064,0.676,119.378,222133,4
0.579,0.91,0,-5.338,1,0.037,0.0528,0.00606,0.106,0.65,126.992,201779,4
0.578,0.669,10,-4.898,1,0.0377,0.65,0.0,0.13,0.503,75.995,160254,4
0.531,0.859,10,-4.939,0,0.485,0.303,1.42e-06,0.728,0.832,185.567,165810,4
0.547,0.938,6,-3.334,1,0.0618,0.000415,0.0,0.0984,0.615,136.005,206085,4
0.682,0.9,9,-5.028,1,0.0873,0.0891,0.063,0.0685,0.937,100.721,179499,4
0.583,0.293,4,-14.522,0,0.0366,0.77,0.0183,0.0914,0.145,131.948,222920,4
0.619,0.708,0,-8.169,1,0.0522,0.414,0.0231,0.103,0.136,113.962,257799,4
0.739,0.531,10,-8.152,0,0.0551,0.334,0.411,0.0793,0.633,121.995,190433,4
0.481,0.736,0,-5.245,0,0.346,0.0569,0.0,0.34,0.436,176.271,186639,4
0.485,0.838,2,-5.945,1,0.0375,0.0159,0.0458,0.0924,0.822,95.892,132531,4
0.752,0.807,7,-9.85,1,0.0609,0.0996,0.84,0.0647,0.604,101.684,350772,4
0.409,0.877,5,-5.433,1,0.0756,0.000311,0.0971,0.527,0.436,149.506,219560,4
0.477,0.602,7,-6.821,1,0.0411,0.614,0.000824,0.113,0.237,126.415,221901,4
0.467,0.703,11,-5.675,0,0.0621,0.329,1.24e-05,0.494,0.452,127.469,215133,4
0.487,0.799,7,-5.927,1,0.0408,0.0287,0.00012,0.166,0.842,123.119,207547,4
0.443,0.876,10,-4.588,1,0.0499,0.411,0.0,0.36,0.706,154.588,190413,4
0.339,0.919,9,-4.221,1,0.0409,0.123,0.0215,0.065,0.552,145.413,159773,4
0.436,0.511,0,-9.984,1,0.0319,0.706,0.0538,0.106,0.833,93.84,174597,4
0.371,0.882,8,-4.661,0,0.0413,0.0281,0.0,0.304,0.358,89.295,229947,4
0.455,0.515,1,-7.689,0,0.0252,0.0082,0.251,0.137,0.215,86.944,320075,4
0.6,0.644,11,-5.18,1,0.0405,0.518,0.00301,0.108,0.588,73.004,135449,4
0.547,0.876,0,-4.834,0,0.111,0.0712,0.000142,0.322,0.367,128.059,192853,4
0.933,0.549,10,-7.69,0,0.111,0.322,0.0,0.148,0.399,112.013,210307,4
0.328,0.827,6,-2.545,0,0.252,0.233,0.00517,0.632,0.692,103.127,225627,4
0.232,0.6,1,-7.405,1,0.0352,0.0078,0.000601,0.168,0.335,205.809,232559,4
0.587,0.606,9,-7.529,1,0.0335,0.894,0.291,0.0837,0.488,85.057,231689,3
0.358,0.15,2,-11.945,0,0.0321,0.904,1.52e-05,0.19,0.308,139.469,220773,3
0.405,0.961,2,-3.562,1,0.0562,0.000229,0.011,0.113,0.345,137.045,295787,4
0.584,0.544,9,-7.273,0,0.029,0.701,0.923,0.11,0.854,110.598,218947,4
0.427,0.494,11,-10.911,1,0.0415,0.0577,0.276,0.127,0.361,117.137,383507,4
0.365,0.632,11,-6.574,1,0.0303,0.444,0.708,0.127,0.289,129.545,452747,4
0.699,0.738,10,-7.273,1,0.335,0.481,0.0,0.1,0.723,116.932,177227,4
0.281,0.555,7,-9.957,0,0.0327,0.187,0.872,0.108,0.0862,80.433,234000,4
0.573,0.664,2,-7.561,1,0.0465,0.672,0.0203,0.115,0.156,95.003,241006,4
0.698,0.445,7,-10.678,1,0.0432,0.185,0.353,0.107,0.0671,122.98,191226,4
0.749,0.609,1,-8.914,1,0.0602,0.0314,0.856,0.0889,0.327,107.987,325561,4
0.574,0.396,0,-11.92,1,0.0404,0.343,0.887,0.103,0.0383,120.014,204000,4
0.529,0.995,6,-4.264,1,0.129,0.00866,0.0725,0.116,0.208,74.981,185600,4
0.623,0.642,2,-5.28,1,0.301,0.359,0.0,0.227,0.674,103.239,285480,5
0.721,0.653,6,-9.174,1,0.0297,0.0524,1.16e-05,0.171,0.887,117.094,194444,4
0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,257693,3
0.421,0.0867,0,-18.732,1,0.037,0.871,0.429,0.115,0.07,95.438,265320,4
0.549,0.566,10,-9.545,1,0.0427,0.617,0.814,0.0762,0.122,109.529,334040,4
0.381,0.0233,0,-26.621,0,0.0381,0.993,0.914,0.111,0.147,62.031,287373,3
0.911,0.6,6,-8.049,0,0.289,0.0838,0.000113,0.338,0.249,96.01,172954,4
0.683,0.885,3,-6.099,1,0.155,0.629,0.0,0.075,0.954,135.134,136800,4
0.604,0.51,11,-9.323,0,0.0544,0.903,2.19e-05,0.71,0.916,124.012,129759,4
0.686,0.593,9,-6.654,1,0.032,0.358,0.0,0.0981,0.932,132.285,176440,4
0.669,0.639,6,-11.083,0,0.0359,0.559,0.869,0.445,0.47,120.01,268000,4
0.61,0.806,9,-2.99,0,0.0574,0.0775,0.0,0.42,0.522,125.999,225714,4
