Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres
Emotion,1TSehAcbBAcmZlSNMjmf6U,Samantha Sang,1IvJtmPLbzpxDxfrw4rMFa,0.52,0.364,0,-9.484,1,0.0427,0.76,1.36e-05,0.251,0.716,184.244,audio_features,1TSehAcbBAcmZlSNMjmf6U,spotify:track:1TSehAcbBAcmZlSNMjmf6U,https://api.spotify.com/v1/tracks/1TSehAcbBAcmZlSNMjmf6U,https://api.spotify.com/v1/audio-analysis/1TSehAcbBAcmZlSNMjmf6U,237293,4,[]
"Believe It or Not (Theme from ""Greatest American Hero"")",375ntCG12wzCyfzclwYFwG,Joey Scarbury,5V9pNqcN25JXuH88g7lq2o,0.521,0.743,2,-5.903,1,0.0338,0.249,0.0,0.096,0.451,117.129,audio_features,375ntCG12wzCyfzclwYFwG,spotify:track:375ntCG12wzCyfzclwYFwG,https://api.spotify.com/v1/tracks/375ntCG12wzCyfzclwYFwG,https://api.spotify.com/v1/audio-analysis/375ntCG12wzCyfzclwYFwG,195293,4,['yacht rock']
Shake You Down,7wQ9alB79WZb0F5gFLbxSh,Gregory Abbott,6zdcmro5vDQSUjeioajL2r,0.787,0.474,11,-10.384,0,0.0265,0.523,0.0,0.235,0.826,94.995,audio_features,7wQ9alB79WZb0F5gFLbxSh,spotify:track:7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/tracks/7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/audio-analysis/7wQ9alB79WZb0F5gFLbxSh,245413,4,[]
Recognize (feat. Ashe),0viHtyuhVNnkIACRjh08N4,Win and Woo,2KPQ6PYAZapLEwMmkzbQxC,0.628,0.681,9,-4.875,0,0.0545,0.00305,6.52e-06,0.675,0.35,104.997,audio_features,0viHtyuhVNnkIACRjh08N4,spotify:track:0viHtyuhVNnkIACRjh08N4,https://api.spotify.com/v1/tracks/0viHtyuhVNnkIACRjh08N4,https://api.spotify.com/v1/audio-analysis/0viHtyuhVNnkIACRjh08N4,197900,4,"['deep tropical house', 'pop edm']"
100 (feat. Drake),46MFlm7p0Vqd0eXmLtDlN4,The Game,0NbfKEOTQCcwd6o7wSDOHI,0.801,0.521,4,-9.871,0,0.28,0.0136,0.0,0.179,0.412,108.025,audio_features,46MFlm7p0Vqd0eXmLtDlN4,spotify:track:46MFlm7p0Vqd0eXmLtDlN4,https://api.spotify.com/v1/tracks/46MFlm7p0Vqd0eXmLtDlN4,https://api.spotify.com/v1/audio-analysis/46MFlm7p0Vqd0eXmLtDlN4,334360,4,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Egg,4Vie7AYSqfGHEP2uBh0ua5,The Garden,4UVlSeEFDPmlkYKaRMRoOz,0.568,0.778,0,-6.5,1,0.0338,0.00101,0.00659,0.113,0.672,124.077,audio_features,4Vie7AYSqfGHEP2uBh0ua5,spotify:track:4Vie7AYSqfGHEP2uBh0ua5,https://api.spotify.com/v1/tracks/4Vie7AYSqfGHEP2uBh0ua5,https://api.spotify.com/v1/audio-analysis/4Vie7AYSqfGHEP2uBh0ua5,184662,4,"['art punk', 'oc indie']"
Concrete Angel (Radio Edit) (feat. Christina Novelli),0emkFigRCrQnsaOOnhtoFY,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,0.631,0.893,7,-5.123,1,0.0411,0.0107,0.00632,0.147,0.548,130.015,audio_features,0emkFigRCrQnsaOOnhtoFY,spotify:track:0emkFigRCrQnsaOOnhtoFY,https://api.spotify.com/v1/tracks/0emkFigRCrQnsaOOnhtoFY,https://api.spotify.com/v1/audio-analysis/0emkFigRCrQnsaOOnhtoFY,235025,4,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance']"
Nissim (with Amir Yaghmai),0qXlDovueM58zNjb8dOJ6n,The Gaslamp Killer,5dVua2HdrY1VlbPh6OM9KZ,0.466,0.837,5,-6.503,1,0.0509,0.127,0.0188,0.17,0.245,165.919,audio_features,0qXlDovueM58zNjb8dOJ6n,spotify:track:0qXlDovueM58zNjb8dOJ6n,https://api.spotify.com/v1/tracks/0qXlDovueM58zNjb8dOJ6n,https://api.spotify.com/v1/audio-analysis/0qXlDovueM58zNjb8dOJ6n,271822,4,"['instrumental hip hop', 'wonky']"
Nervous,4HLnKxeTmOuyD81L4lX3t7,Gavin James,25tMQOrIU4LlUo6Sv8v5SE,0.518,0.673,7,-10.083,1,0.04,0.407,8.45e-05,0.127,0.171,83.016,audio_features,4HLnKxeTmOuyD81L4lX3t7,spotify:track:4HLnKxeTmOuyD81L4lX3t7,https://api.spotify.com/v1/tracks/4HLnKxeTmOuyD81L4lX3t7,https://api.spotify.com/v1/audio-analysis/4HLnKxeTmOuyD81L4lX3t7,216133,4,['irish pop']
On The Line,27uyUCHIMiiBM4vNHeEf5X,Gavin Turek,17czHqI0Lwj2V3htvm8afG,0.873,0.69,9,-4.791,0,0.038,0.048,0.436,0.0817,0.882,128.006,audio_features,27uyUCHIMiiBM4vNHeEf5X,spotify:track:27uyUCHIMiiBM4vNHeEf5X,https://api.spotify.com/v1/tracks/27uyUCHIMiiBM4vNHeEf5X,https://api.spotify.com/v1/audio-analysis/27uyUCHIMiiBM4vNHeEf5X,256180,4,['pop soul']
What You Waiting For,5zaWOwIvbf8z8zAEpnbEHL,Gazzo,5st4KKihmnSMLRsxWOs2x3,0.626,0.916,11,-2.555,1,0.0726,0.0181,1.11e-05,0.42,0.609,130.061,audio_features,5zaWOwIvbf8z8zAEpnbEHL,spotify:track:5zaWOwIvbf8z8zAEpnbEHL,https://api.spotify.com/v1/tracks/5zaWOwIvbf8z8zAEpnbEHL,https://api.spotify.com/v1/audio-analysis/5zaWOwIvbf8z8zAEpnbEHL,231173,4,['pop edm']
Life's Greatest Fool,5jVFYV549ynTX0NPkMlrDN,Gene Clark,040Bv6cZTRh30LyyYVXgJX,0.542,0.691,7,-6.522,1,0.026,0.0501,0.000461,0.28,0.58,128.414,audio_features,5jVFYV549ynTX0NPkMlrDN,spotify:track:5jVFYV549ynTX0NPkMlrDN,https://api.spotify.com/v1/tracks/5jVFYV549ynTX0NPkMlrDN,https://api.spotify.com/v1/audio-analysis/5jVFYV549ynTX0NPkMlrDN,281200,4,"['baroque pop', 'cosmic american', 'country rock', 'singer-songwriter']"
Fireball,4c6jmtvnLX78jTQFmlL6Hu,Gent & Jawns,3NmuArRqqfxT4rvFSgb0cx,0.562,0.923,2,-4.427,1,0.0378,0.00233,0.198,0.171,0.089,99.989,audio_features,4c6jmtvnLX78jTQFmlL6Hu,spotify:track:4c6jmtvnLX78jTQFmlL6Hu,https://api.spotify.com/v1/tracks/4c6jmtvnLX78jTQFmlL6Hu,https://api.spotify.com/v1/audio-analysis/4c6jmtvnLX78jTQFmlL6Hu,213531,4,"['arab trap', 'brostep', 'electronic trap', 'moombahton']"
Reach Out,0v4egdh8VaoOzNRI0Qu3xl,George Duke,3EB0uKE2lGw6BB1UFJrONl,0.814,0.645,2,-8.912,0,0.0377,0.0924,0.00398,0.3,0.96,112.757,audio_features,0v4egdh8VaoOzNRI0Qu3xl,spotify:track:0v4egdh8VaoOzNRI0Qu3xl,https://api.spotify.com/v1/tracks/0v4egdh8VaoOzNRI0Qu3xl,https://api.spotify.com/v1/audio-analysis/0v4egdh8VaoOzNRI0Qu3xl,297333,4,"['jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']"
A Drop In The Ocean,7fY6WvN5gbh8lXFGtqrtFd,Javier Colon,3flTDj1VSZCktpBGZlNutt,0.318,0.56,7,-5.157,1,0.0346,0.25,0.0,0.27,0.355,95.885,audio_features,7fY6WvN5gbh8lXFGtqrtFd,spotify:track:7fY6WvN5gbh8lXFGtqrtFd,https://api.spotify.com/v1/tracks/7fY6WvN5gbh8lXFGtqrtFd,https://api.spotify.com/v1/audio-analysis/7fY6WvN5gbh8lXFGtqrtFd,206387,4,['deep talent show']
Don't Kick The Chair,6YCAhzuOqzDk9fBHE06AyB,Dia Frampton,3ppkM4QtM781APpaX7H9t7,0.656,0.887,11,-3.826,1,0.0652,0.00936,0.0,0.386,0.751,126.006,audio_features,6YCAhzuOqzDk9fBHE06AyB,spotify:track:6YCAhzuOqzDk9fBHE06AyB,https://api.spotify.com/v1/tracks/6YCAhzuOqzDk9fBHE06AyB,https://api.spotify.com/v1/audio-analysis/6YCAhzuOqzDk9fBHE06AyB,214400,4,['deep talent show']
We Run The Night,0mtPNQl5vePVwiI9Vykp7L,Havana Brown,1EVWYRr2obCRDoSoD6KSuM,0.697,0.861,9,-4.389,0,0.144,0.00482,1.83e-06,0.41,0.703,127.023,audio_features,0mtPNQl5vePVwiI9Vykp7L,spotify:track:0mtPNQl5vePVwiI9Vykp7L,https://api.spotify.com/v1/tracks/0mtPNQl5vePVwiI9Vykp7L,https://api.spotify.com/v1/audio-analysis/0mtPNQl5vePVwiI9Vykp7L,228200,4,"['australian dance', 'australian pop']"
Clouds (feat. Zach Sobiech),40CJfuACP98IVW9aY6wAmh,A Firm Handshake,2FNefsUIddQsI81cmIJhta,0.659,0.64,2,-6.544,1,0.0263,0.151,0.00477,0.109,0.211,96.935,audio_features,40CJfuACP98IVW9aY6wAmh,spotify:track:40CJfuACP98IVW9aY6wAmh,https://api.spotify.com/v1/tracks/40CJfuACP98IVW9aY6wAmh,https://api.spotify.com/v1/audio-analysis/40CJfuACP98IVW9aY6wAmh,179627,4,['minneapolis indie']
Hell on Heels,0sgnJ5LFjEy2IuQ99NEZ1C,Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,0.655,0.547,6,-5.829,1,0.0406,0.177,3.78e-05,0.118,0.383,132.226,audio_features,0sgnJ5LFjEy2IuQ99NEZ1C,spotify:track:0sgnJ5LFjEy2IuQ99NEZ1C,https://api.spotify.com/v1/tracks/0sgnJ5LFjEy2IuQ99NEZ1C,https://api.spotify.com/v1/audio-analysis/0sgnJ5LFjEy2IuQ99NEZ1C,194387,4,"['contemporary country', 'country', 'country dawn', 'country road']"
Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,audio_features,7mldq42yDuxiUNn08nvzHO,spotify:track:7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,165387,4,"['contemporary country', 'country', 'country pop', 'modern country rock']"
The Way I Are,2bLqfJjuC5syrsgDsZfGmn,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,audio_features,2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4,"['dance pop', 'pop', 'pop rap']"
Ghost Town,44aN5xKL3kGHvQ5bXVk6B8,Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,audio_features,44aN5xKL3kGHvQ5bXVk6B8,spotify:track:44aN5xKL3kGHvQ5bXVk6B8,https://api.spotify.com/v1/tracks/44aN5xKL3kGHvQ5bXVk6B8,https://api.spotify.com/v1/audio-analysis/44aN5xKL3kGHvQ5bXVk6B8,208330,4,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Only Wanna Be With You,1OFKUn2VLafrHj7ybnap0Q,Hootie & The Blowfish,08ct2eZF5lUPdJpHwNKWof,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,audio_features,1OFKUn2VLafrHj7ybnap0Q,spotify:track:1OFKUn2VLafrHj7ybnap0Q,https://api.spotify.com/v1/tracks/1OFKUn2VLafrHj7ybnap0Q,https://api.spotify.com/v1/audio-analysis/1OFKUn2VLafrHj7ybnap0Q,229587,4,"['heartland rock', 'pop rock', 'post-grunge']"
Angel Eyes - Album Edit,3gDtrR0W8CmkyS6mweesSS,The Jeff Healey Band,3d2hJTVTwo08F9b0ZFQukJ,0.536,0.571,0,-6.879,1,0.0278,0.355,0.0,0.0595,0.397,126.909,audio_features,3gDtrR0W8CmkyS6mweesSS,spotify:track:3gDtrR0W8CmkyS6mweesSS,https://api.spotify.com/v1/tracks/3gDtrR0W8CmkyS6mweesSS,https://api.spotify.com/v1/audio-analysis/3gDtrR0W8CmkyS6mweesSS,280933,4,"['blues', 'blues rock', 'canadian blues', 'country rock', 'electric blues', 'heartland rock', 'modern blues']"
Old Time Rock & Roll,5EOoMWIB9iK4ZpcSex9Ec7,Bob Seger,485uL27bPomh29R4JmQehQ,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,audio_features,5EOoMWIB9iK4ZpcSex9Ec7,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/tracks/5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/audio-analysis/5EOoMWIB9iK4ZpcSex9Ec7,194147,4,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
This Guy's In Love With You,7a3g7jILDCvADVN9NQIyYj,Herb Alpert & The Tijuana Brass,09L3cUdx0hq6qn5bKuJJ4I,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.768,audio_features,7a3g7jILDCvADVN9NQIyYj,spotify:track:7a3g7jILDCvADVN9NQIyYj,https://api.spotify.com/v1/tracks/7a3g7jILDCvADVN9NQIyYj,https://api.spotify.com/v1/audio-analysis/7a3g7jILDCvADVN9NQIyYj,239733,4,"['easy listening', 'lounge']"
I Miss You,3d6UefBBvhqHxJLZdm8scF,Klymaxx,2wh5Qu35PjDbJBqAv65RGa,0.553,0.345,5,-18.267,1,0.0342,0.499,0.0,0.252,0.305,139.562,audio_features,3d6UefBBvhqHxJLZdm8scF,spotify:track:3d6UefBBvhqHxJLZdm8scF,https://api.spotify.com/v1/tracks/3d6UefBBvhqHxJLZdm8scF,https://api.spotify.com/v1/audio-analysis/3d6UefBBvhqHxJLZdm8scF,333267,4,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'quiet storm', 'urban contemporary']"
The Glamorous Life,179SfVFJ0ZN41toTxnpgRD,Sheila E.,6OQrOpxSIfPai3cFaN4v4P,0.759,0.675,3,-14.366,0,0.0422,0.0261,0.0341,0.431,0.866,127.522,audio_features,179SfVFJ0ZN41toTxnpgRD,spotify:track:179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/tracks/179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/audio-analysis/179SfVFJ0ZN41toTxnpgRD,543560,4,"['disco', 'freestyle', 'funk', 'minneapolis sound', 'new jack swing', 'quiet storm', 'rock drums', 'urban contemporary']"
Tonight I Celebrate My Love,622nEHkm52E6ijVShcea9f,Peabo Bryson,49iKbKGqgn8OESkW5WduX0,0.47,0.228,3,-13.651,1,0.0316,0.874,2.48e-05,0.133,0.14,116.947,audio_features,622nEHkm52E6ijVShcea9f,spotify:track:622nEHkm52E6ijVShcea9f,https://api.spotify.com/v1/tracks/622nEHkm52E6ijVShcea9f,https://api.spotify.com/v1/audio-analysis/622nEHkm52E6ijVShcea9f,211400,4,['quiet storm']
Living Next Door to Alice,57TaM8GozkJBz90xvQ1xME,Smokie,5rIqOJspxDq89aBBCUda1X,0.566,0.585,9,-7.532,1,0.032,0.106,0.0,0.23,0.75,126.1,audio_features,57TaM8GozkJBz90xvQ1xME,spotify:track:57TaM8GozkJBz90xvQ1xME,https://api.spotify.com/v1/tracks/57TaM8GozkJBz90xvQ1xME,https://api.spotify.com/v1/audio-analysis/57TaM8GozkJBz90xvQ1xME,207173,4,[]
Southern Nights,7kv7zBjMtVf0eIJle2VZxn,Glen Campbell,59hLmB5DrdihCYtNeFeW1U,0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,audio_features,7kv7zBjMtVf0eIJle2VZxn,spotify:track:7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/tracks/7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/audio-analysis/7kv7zBjMtVf0eIJle2VZxn,180027,4,"['adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']"
Me and Bobby McGee,68p2wVoGWkDKGJtdsRZDP6,Kris Kristofferson,0vYQRW5LIDeYQOccTviQNX,0.578,0.293,4,-13.89,1,0.0287,0.771,6.93e-06,0.186,0.589,133.399,audio_features,68p2wVoGWkDKGJtdsRZDP6,spotify:track:68p2wVoGWkDKGJtdsRZDP6,https://api.spotify.com/v1/tracks/68p2wVoGWkDKGJtdsRZDP6,https://api.spotify.com/v1/audio-analysis/68p2wVoGWkDKGJtdsRZDP6,260027,4,"['country', 'country rock', 'outlaw country', 'singer-songwriter']"
Water,7EoSDrwBPUBeBEORrpvgko,Ugly God,3Fdm9TFJQCLmC3AWMuGExi,0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,audio_features,7EoSDrwBPUBeBEORrpvgko,spotify:track:7EoSDrwBPUBeBEORrpvgko,https://api.spotify.com/v1/tracks/7EoSDrwBPUBeBEORrpvgko,https://api.spotify.com/v1/audio-analysis/7EoSDrwBPUBeBEORrpvgko,138936,4,"['trap', 'underground hip hop']"
More Than You Know,3slBHvoQcO8HjscbP2QKk5,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,0.641,0.731,5,-4.96,0,0.0339,0.0306,0.0,0.258,0.505,123.048,audio_features,3slBHvoQcO8HjscbP2QKk5,spotify:track:3slBHvoQcO8HjscbP2QKk5,https://api.spotify.com/v1/tracks/3slBHvoQcO8HjscbP2QKk5,https://api.spotify.com/v1/audio-analysis/3slBHvoQcO8HjscbP2QKk5,203000,4,"['edm', 'pop dance']"
To Sir with Love,0gBFr7N2D1GfhkXIIepIGG,Lulu,0jYKX08u1XxmHrl5TdM2QZ,0.546,0.399,4,-9.378,1,0.027,0.361,3.18e-06,0.0995,0.301,97.142,audio_features,0gBFr7N2D1GfhkXIIepIGG,spotify:track:0gBFr7N2D1GfhkXIIepIGG,https://api.spotify.com/v1/tracks/0gBFr7N2D1GfhkXIIepIGG,https://api.spotify.com/v1/audio-analysis/0gBFr7N2D1GfhkXIIepIGG,166693,4,['british invasion']
"Green Hornet Theme - From the Greenway-20th Century-Fox TV Series ""The Green Hornet""",5ASA1KxNfB27NiulCGNdT4,Al Hirt,0TGsWvnbtExsbGUSWtXENE,0.419,0.789,5,-7.181,1,0.0508,0.713,0.896,0.113,0.843,173.856,audio_features,5ASA1KxNfB27NiulCGNdT4,spotify:track:5ASA1KxNfB27NiulCGNdT4,https://api.spotify.com/v1/tracks/5ASA1KxNfB27NiulCGNdT4,https://api.spotify.com/v1/audio-analysis/5ASA1KxNfB27NiulCGNdT4,138787,4,"['dixieland', 'easy listening', 'jazz trumpet', 'new orleans jazz', 'space age pop']"
Check Yes Or No,6iy4PoAuZBMvtrlDX4VxC7,George Strait,5vngPClqofybhPERIqQMYd,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,audio_features,6iy4PoAuZBMvtrlDX4VxC7,spotify:track:6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/tracks/6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/audio-analysis/6iy4PoAuZBMvtrlDX4VxC7,200667,4,"['contemporary country', 'country', 'country road']"
Feel It,2xyO2w239DYYr4AI6S5292,Georgia,06knYh538h5SI7OAEF8ek3,0.553,0.899,1,-4.688,1,0.0461,3.11e-05,0.491,0.151,0.267,105.069,audio_features,2xyO2w239DYYr4AI6S5292,spotify:track:2xyO2w239DYYr4AI6S5292,https://api.spotify.com/v1/tracks/2xyO2w239DYYr4AI6S5292,https://api.spotify.com/v1/audio-analysis/2xyO2w239DYYr4AI6S5292,228491,4,['uk alternative pop']
Mind Playing Tricks on Me,63BokRfXSQhEU6Qi2dSJpZ,Geto Boys,3f5fB1YUbkUnW7cf7I0R48,0.886,0.512,10,-11.825,0,0.237,0.207,0.0,0.0991,0.454,93.997,audio_features,63BokRfXSQhEU6Qi2dSJpZ,spotify:track:63BokRfXSQhEU6Qi2dSJpZ,https://api.spotify.com/v1/tracks/63BokRfXSQhEU6Qi2dSJpZ,https://api.spotify.com/v1/audio-analysis/63BokRfXSQhEU6Qi2dSJpZ,308733,4,"['conscious hip hop', 'dirty south rap', 'g funk', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop']"
One Take,6NAsYr5a1m5zYxzj2CdLBP,Ghetts,7zJL978NtANOysfGY21ty6,0.633,0.817,6,-8.952,1,0.337,0.212,0.0,0.0874,0.888,141.998,audio_features,6NAsYr5a1m5zYxzj2CdLBP,spotify:track:6NAsYr5a1m5zYxzj2CdLBP,https://api.spotify.com/v1/tracks/6NAsYr5a1m5zYxzj2CdLBP,https://api.spotify.com/v1/audio-analysis/6NAsYr5a1m5zYxzj2CdLBP,112061,4,"['grime', 'uk hip hop']"
Sacred Organs,0TvQSgeyluz0j1BIopCso2,Ghost Atlas,67fzMHDSmWInaFqolzknKn,0.418,0.945,4,-3.645,0,0.042,0.000145,3.48e-05,0.376,0.283,150.028,audio_features,0TvQSgeyluz0j1BIopCso2,spotify:track:0TvQSgeyluz0j1BIopCso2,https://api.spotify.com/v1/tracks/0TvQSgeyluz0j1BIopCso2,https://api.spotify.com/v1/audio-analysis/0TvQSgeyluz0j1BIopCso2,333645,4,"['post-screamo', 'progressive post-hardcore']"
Into The Black Light,34V0D8JX6DxRCMMvv343L1,Ghost Brigade,7lQ9Wd0iz1gX0zdA1B2bHB,0.441,0.674,10,-5.741,0,0.0451,0.000623,0.000134,0.11,0.347,147.958,audio_features,34V0D8JX6DxRCMMvv343L1,spotify:track:34V0D8JX6DxRCMMvv343L1,https://api.spotify.com/v1/tracks/34V0D8JX6DxRCMMvv343L1,https://api.spotify.com/v1/audio-analysis/34V0D8JX6DxRCMMvv343L1,327440,4,"['finnish death metal', 'finnish doom metal', 'finnish melodeath', 'melodic death metal']"
Such Words,5bMQlR5kh6IUz4jWLEsO0d,Ghostly Kisses,7EkzQPP0cgt2qCnXUg6PHj,0.717,0.471,7,-11.854,0,0.0315,0.413,0.00922,0.11,0.271,119.985,audio_features,5bMQlR5kh6IUz4jWLEsO0d,spotify:track:5bMQlR5kh6IUz4jWLEsO0d,https://api.spotify.com/v1/tracks/5bMQlR5kh6IUz4jWLEsO0d,https://api.spotify.com/v1/audio-analysis/5bMQlR5kh6IUz4jWLEsO0d,214276,4,[]
Survive (feat. Caleb Shomo of Beartooth),55O7u30dc4HSPpMokrn3ls,Gideon,3Zj2B8yAi8gHoR8vpsPatZ,0.655,0.996,6,-1.467,1,0.16,0.0108,0.0,0.344,0.274,124.995,audio_features,55O7u30dc4HSPpMokrn3ls,spotify:track:55O7u30dc4HSPpMokrn3ls,https://api.spotify.com/v1/tracks/55O7u30dc4HSPpMokrn3ls,https://api.spotify.com/v1/audio-analysis/55O7u30dc4HSPpMokrn3ls,210000,4,"['alabama metal', 'american metalcore', 'christian metalcore', 'deathcore', 'melodic metalcore', 'metalcore']"
Control (feat. Caroline Smith),2rU3R2oyQ2xZSTW3yRPfax,Gigamesh,1Bo8Afb2Qbjs4x6kJHyjle,0.821,0.654,1,-7.509,1,0.0545,0.0633,0.0364,0.0911,0.586,120.013,audio_features,2rU3R2oyQ2xZSTW3yRPfax,spotify:track:2rU3R2oyQ2xZSTW3yRPfax,https://api.spotify.com/v1/tracks/2rU3R2oyQ2xZSTW3yRPfax,https://api.spotify.com/v1/audio-analysis/2rU3R2oyQ2xZSTW3yRPfax,264500,4,"['electrofox', 'filter house', 'nu disco']"
Glowing in the Dark,1zRN7Od5RWSi60EKVEX5Jh,The Girl and The Dreamcatcher,1xVYxkSq6IWhFpSW1OMe41,0.68,0.655,9,-4.599,0,0.0299,0.145,0.0,0.164,0.696,104.009,audio_features,1zRN7Od5RWSi60EKVEX5Jh,spotify:track:1zRN7Od5RWSi60EKVEX5Jh,https://api.spotify.com/v1/tracks/1zRN7Od5RWSi60EKVEX5Jh,https://api.spotify.com/v1/audio-analysis/1zRN7Od5RWSi60EKVEX5Jh,237608,4,"['post-teen pop', 'social media pop']"
Sound Of The Underground,25Mn17RDbdJHiKL5SEhLnL,Girls Aloud,12EtLdLfJ41vUOoVzPZIUy,0.577,0.854,11,-5.871,1,0.0379,0.00315,6.42e-05,0.323,0.869,163.921,audio_features,25Mn17RDbdJHiKL5SEhLnL,spotify:track:25Mn17RDbdJHiKL5SEhLnL,https://api.spotify.com/v1/tracks/25Mn17RDbdJHiKL5SEhLnL,https://api.spotify.com/v1/audio-analysis/25Mn17RDbdJHiKL5SEhLnL,221427,4,"['dance pop', 'europop', 'girl group', 'talent show']"
High You Are,6zpCJDhdpHPZCcFCJZDqX5,What So Not,4AA8eXtzqh5ykxtafLaPOi,0.69,0.857,10,-5.613,1,0.0405,0.0557,0.11,0.0341,0.409,136.99,audio_features,6zpCJDhdpHPZCcFCJZDqX5,spotify:track:6zpCJDhdpHPZCcFCJZDqX5,https://api.spotify.com/v1/tracks/6zpCJDhdpHPZCcFCJZDqX5,https://api.spotify.com/v1/audio-analysis/6zpCJDhdpHPZCcFCJZDqX5,213340,4,"['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'vapor twitch']"
Conga!,3FdHgoJbH3DXNtGLh56pFu,Miami Sound Machine,18xgcedCGxFbqLbIQn5R8F,0.789,0.656,2,-14.825,1,0.0474,0.168,0.0409,0.0311,0.865,122.237,audio_features,3FdHgoJbH3DXNtGLh56pFu,spotify:track:3FdHgoJbH3DXNtGLh56pFu,https://api.spotify.com/v1/tracks/3FdHgoJbH3DXNtGLh56pFu,https://api.spotify.com/v1/audio-analysis/3FdHgoJbH3DXNtGLh56pFu,254000,4,"['disco', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']"
Don't Wanna Lose You,4tEpvocDTdNVR9DYxnJTFy,Gloria Estefan,5IFCkqu9J6xdWeYMk5I889,0.545,0.356,5,-14.127,1,0.0245,0.413,1.56e-06,0.128,0.465,82.214,audio_features,4tEpvocDTdNVR9DYxnJTFy,spotify:track:4tEpvocDTdNVR9DYxnJTFy,https://api.spotify.com/v1/tracks/4tEpvocDTdNVR9DYxnJTFy,https://api.spotify.com/v1/audio-analysis/4tEpvocDTdNVR9DYxnJTFy,250067,4,"['new wave pop', 'soft rock']"
Snake Song,75bNIPy58AL7MYYp8cnj4A,Isobel Campbell,55dlp5I9jyc4UjzlrcKMnq,0.58,0.519,1,-12.858,1,0.0372,0.546,0.867,0.0959,0.0384,97.314,audio_features,75bNIPy58AL7MYYp8cnj4A,spotify:track:75bNIPy58AL7MYYp8cnj4A,https://api.spotify.com/v1/tracks/75bNIPy58AL7MYYp8cnj4A,https://api.spotify.com/v1/audio-analysis/75bNIPy58AL7MYYp8cnj4A,168067,4,"['melancholia', 'solo wave']"
